id_img;nom_img;vide;fraction_brun
0;2025_NON_Conforme_Cam_B_4_1.jpg;True;0.0061
1;2025_NON_Conforme_Cam_B_4_2.jpg;True;0.0080
2;2025_NON_Conforme_Cam_B_4_3.jpg;True;0.0038
3;2025_NON_Conforme_Cam_B_4_4.jpg;True;0.0004
4;2025_NON_Conforme_Cam_B_4_5.jpg;True;0.0000
5;2025_NON_Conforme_Cam_B_4_6.jpg;True;0.0003
6;2025_NON_Conforme_Cam_B_4_7.jpg;True;0.0000
7;2025_NON_Conforme_Cam_B_4_8.jpg;True;0.0000
8;2025_NON_Conforme_Cam_B_4_9.jpg;True;0.0000
9;2025_NON_Conforme_Cam_B_4_10.jpg;True;0.0002
10;2025_NON_Conforme_Cam_B_4_11.jpg;True;0.0004
11;2025_NON_Conforme_Cam_B_4_12.jpg;True;0.0000
12;2025_NON_Conforme_Cam_B_4_13.jpg;True;0.0008
13;2025_NON_Conforme_Cam_B_4_15.jpg;True;0.0184
14;2025_NON_Conforme_Cam_B_4_16.jpg;True;0.0052
15;2025_NON_Conforme_Cam_B_4_19.jpg;True;0.0000
16;2025_NON_Conforme_Cam_B_4_20.jpg;True;0.0000
17;2025_NON_Conforme_Cam_B_4_21.jpg;True;0.0011
18;2025_NON_Conforme_Cam_B_4_22.jpg;True;0.0000
19;2025_NON_Conforme_Cam_B_4_23.jpg;True;0.0006
20;2025_NON_Conforme_Cam_B_4_25.jpg;True;0.0047
21;2025_NON_Conforme_Cam_B_4_26.jpg;True;0.0000
22;2025_NON_Conforme_Cam_B_4_30.jpg;True;0.0000
23;2025_NON_Conforme_Cam_B_4_31.jpg;True;0.0000
24;2025_NON_Conforme_Cam_B_4_32.jpg;True;0.0001
25;2025_NON_Conforme_Cam_B_4_34.jpg;True;0.0000
26;2025_NON_Conforme_Cam_B_4_37.jpg;True;0.0000
27;2025_NON_Conforme_Cam_B_4_39.jpg;True;0.0113
28;2025_NON_Conforme_Cam_B_4_40.jpg;AMBIGU;0.0208
29;2025_NON_Conforme_Cam_B_4_41.jpg;True;0.0087
30;2025_NON_Conforme_Cam_B_4_42.jpg;True;0.0026
31;2025_NON_Conforme_Cam_B_4_43.jpg;True;0.0000
32;2025_NON_Conforme_Cam_B_4_44.jpg;True;0.0000
33;2025_NON_Conforme_Cam_B_4_45.jpg;True;0.0000
34;2025_NON_Conforme_Cam_B_4_46.jpg;True;0.0000
35;2025_NON_Conforme_Cam_B_4_47.jpg;True;0.0000
36;2025_NON_Conforme_Cam_B_4_48.jpg;True;0.0001
37;2025_NON_Conforme_Cam_B_4_49.jpg;True;0.0000
38;2025_NON_Conforme_Cam_B_4_50.jpg;True;0.0005
39;2025_NON_Conforme_Cam_B_4_51.jpg;True;0.0000
40;2025_NON_Conforme_Cam_B_4_52.jpg;True;0.0000
41;2025_NON_Conforme_Cam_B_4_53.jpg;True;0.0000
42;2025_NON_Conforme_Cam_B_4_56.jpg;AMBIGU;0.0234
43;2025_NON_Conforme_Cam_B_4_57.jpg;True;0.0034
44;2025_NON_Conforme_Cam_B_4_58.jpg;True;0.0016
45;2025_NON_Conforme_Cam_B_4_59.jpg;True;0.0152
46;2025_NON_Conforme_Cam_B_4_60.jpg;True;0.0005
47;2025_NON_Conforme_Cam_B_4_62.jpg;True;0.0000
48;2025_NON_Conforme_Cam_B_4_63.jpg;False;0.3085
49;2025_NON_Conforme_Cam_B_4_64.jpg;True;0.0000
50;2025_NON_Conforme_Cam_B_4_65.jpg;False;0.1276
51;2025_NON_Conforme_Cam_B_4_66.jpg;True;0.0000
52;2025_NON_Conforme_Cam_B_4_67.jpg;True;0.0000
53;2025_NON_Conforme_Cam_B_4_68.jpg;False;0.1598
54;2025_NON_Conforme_Cam_B_4_69.jpg;False;0.6423
55;2025_NON_Conforme_Cam_B_4_70.jpg;True;0.0000
56;2025_NON_Conforme_Cam_B_4_71.jpg;False;0.2365
57;2025_NON_Conforme_Cam_B_4_72.jpg;True;0.0000
58;2025_NON_Conforme_Cam_B_4_77.jpg;False;0.3195
59;2025_NON_Conforme_Cam_B_4_78.jpg;False;0.0711
60;2025_NON_Conforme_Cam_B_4_79.jpg;True;0.0001
