numech_B_repere;nom_img_B;nom_img_T;vide_B;vide_T;accord
0;2025_Conforme_2_Cam_B_4_0.jpg;2025_Conforme_2_Cam_T_4_0.jpg;True;True;OK
1;NULL;2025_Conforme_2_Cam_T_4_1.jpg;NULL;True;NULL
2;2025_Conforme_2_Cam_B_4_2.jpg;2025_Conforme_2_Cam_T_4_2.jpg;True;True;OK
3;2025_Conforme_2_Cam_B_4_3.jpg;2025_Conforme_2_Cam_T_4_3.jpg;True;True;OK
4;NULL;2025_Conforme_2_Cam_T_4_4.jpg;NULL;True;NULL
5;2025_Conforme_2_Cam_B_4_5.jpg;2025_Conforme_2_Cam_T_4_5.jpg;True;True;OK
6;2025_Conforme_2_Cam_B_4_6.jpg;2025_Conforme_2_Cam_T_4_6.jpg;True;True;OK
7;NULL;2025_Conforme_2_Cam_T_4_7.jpg;NULL;True;NULL
8;2025_Conforme_2_Cam_B_4_8.jpg;2025_Conforme_2_Cam_T_4_8.jpg;True;True;OK
9;2025_Conforme_2_Cam_B_4_9.jpg;2025_Conforme_2_Cam_T_4_9.jpg;True;True;OK
10;NULL;2025_Conforme_2_Cam_T_4_10.jpg;NULL;True;NULL
11;2025_Conforme_2_Cam_B_4_11.jpg;2025_Conforme_2_Cam_T_4_11.jpg;True;True;OK
12;2025_Conforme_2_Cam_B_4_12.jpg;2025_Conforme_2_Cam_T_4_12.jpg;True;True;OK
13;2025_Conforme_2_Cam_B_4_13.jpg;2025_Conforme_2_Cam_T_4_13.jpg;True;True;OK
14;2025_Conforme_2_Cam_B_4_14.jpg;2025_Conforme_2_Cam_T_4_14.jpg;True;True;OK
15;2025_Conforme_2_Cam_B_4_15.jpg;2025_Conforme_2_Cam_T_4_15.jpg;True;True;OK
16;2025_Conforme_2_Cam_B_4_16.jpg;2025_Conforme_2_Cam_T_4_16.jpg;True;True;OK
17;NULL;2025_Conforme_2_Cam_T_4_17.jpg;NULL;True;NULL
18;2025_Conforme_2_Cam_B_4_18.jpg;2025_Conforme_2_Cam_T_4_18.jpg;True;True;OK
19;2025_Conforme_2_Cam_B_4_19.jpg;2025_Conforme_2_Cam_T_4_19.jpg;True;True;OK
20;2025_Conforme_2_Cam_B_4_20.jpg;2025_Conforme_2_Cam_T_4_20.jpg;True;True;OK
21;2025_Conforme_2_Cam_B_4_21.jpg;2025_Conforme_2_Cam_T_4_21.jpg;True;True;OK
22;2025_Conforme_2_Cam_B_4_22.jpg;2025_Conforme_2_Cam_T_4_22.jpg;True;True;OK
23;NULL;2025_Conforme_2_Cam_T_4_23.jpg;NULL;False;NULL
24;2025_Conforme_2_Cam_B_4_24.jpg;2025_Conforme_2_Cam_T_4_24.jpg;True;True;OK
25;2025_Conforme_2_Cam_B_4_25.jpg;2025_Conforme_2_Cam_T_4_25.jpg;True;True;OK
26;NULL;2025_Conforme_2_Cam_T_4_26.jpg;NULL;True;NULL
