numech_B_repere;nom_img_B;nom_img_T;vide_B;vide_T;accord
-1;NULL;2026_Conforme_Cam_T_2_0.jpg;NULL;True;NULL
0;2026_Conforme_Cam_B_2_0.jpg;2026_Conforme_Cam_T_2_1.jpg;True;True;OK
1;2026_Conforme_Cam_B_2_1.jpg;2026_Conforme_Cam_T_2_2.jpg;True;True;OK
2;2026_Conforme_Cam_B_2_2.jpg;2026_Conforme_Cam_T_2_3.jpg;True;True;OK
3;2026_Conforme_Cam_B_2_3.jpg;2026_Conforme_Cam_T_2_4.jpg;AMBIGU;True;AMBIGU
4;2026_Conforme_Cam_B_2_4.jpg;2026_Conforme_Cam_T_2_5.jpg;True;True;OK
5;2026_Conforme_Cam_B_2_5.jpg;2026_Conforme_Cam_T_2_6.jpg;True;True;OK
6;2026_Conforme_Cam_B_2_6.jpg;2026_Conforme_Cam_T_2_7.jpg;True;True;OK
7;2026_Conforme_Cam_B_2_7.jpg;2026_Conforme_Cam_T_2_8.jpg;False;True;CONFLIT
8;2026_Conforme_Cam_B_2_8.jpg;2026_Conforme_Cam_T_2_9.jpg;True;True;OK
9;2026_Conforme_Cam_B_2_9.jpg;2026_Conforme_Cam_T_2_10.jpg;True;True;OK
10;2026_Conforme_Cam_B_2_10.jpg;2026_Conforme_Cam_T_2_11.jpg;True;True;OK
11;2026_Conforme_Cam_B_2_11.jpg;2026_Conforme_Cam_T_2_12.jpg;True;False;CONFLIT
12;2026_Conforme_Cam_B_2_12.jpg;2026_Conforme_Cam_T_2_13.jpg;True;True;OK
13;2026_Conforme_Cam_B_2_13.jpg;2026_Conforme_Cam_T_2_14.jpg;True;True;OK
14;2026_Conforme_Cam_B_2_14.jpg;2026_Conforme_Cam_T_2_15.jpg;False;True;CONFLIT
15;NULL;2026_Conforme_Cam_T_2_16.jpg;NULL;True;NULL
16;2026_Conforme_Cam_B_2_16.jpg;2026_Conforme_Cam_T_2_17.jpg;True;True;OK
17;2026_Conforme_Cam_B_2_17.jpg;2026_Conforme_Cam_T_2_18.jpg;True;False;CONFLIT
18;2026_Conforme_Cam_B_2_18.jpg;2026_Conforme_Cam_T_2_19.jpg;False;True;CONFLIT
19;2026_Conforme_Cam_B_2_19.jpg;2026_Conforme_Cam_T_2_20.jpg;False;True;CONFLIT
