numech_B_repere;nom_img_B;nom_img_T;vide_B;vide_T;accord
-23;NULL;2026_PIETRA_Cam_T_1_2.jpg;NULL;True;NULL
-22;NULL;2026_PIETRA_Cam_T_1_3.jpg;NULL;True;NULL
-21;NULL;2026_PIETRA_Cam_T_1_4.jpg;NULL;True;NULL
-20;NULL;2026_PIETRA_Cam_T_1_5.jpg;NULL;True;NULL
-19;NULL;2026_PIETRA_Cam_T_1_6.jpg;NULL;True;NULL
-18;NULL;2026_PIETRA_Cam_T_1_7.jpg;NULL;True;NULL
-17;NULL;2026_PIETRA_Cam_T_1_8.jpg;NULL;True;NULL
-16;NULL;2026_PIETRA_Cam_T_1_9.jpg;NULL;True;NULL
-15;NULL;2026_PIETRA_Cam_T_1_10.jpg;NULL;True;NULL
-14;NULL;2026_PIETRA_Cam_T_1_11.jpg;NULL;True;NULL
-13;NULL;2026_PIETRA_Cam_T_1_12.jpg;NULL;True;NULL
-12;NULL;2026_PIETRA_Cam_T_1_13.jpg;NULL;True;NULL
-11;NULL;2026_PIETRA_Cam_T_1_14.jpg;NULL;True;NULL
-10;NULL;2026_PIETRA_Cam_T_1_15.jpg;NULL;True;NULL
-9;NULL;2026_PIETRA_Cam_T_1_16.jpg;NULL;True;NULL
-8;NULL;2026_PIETRA_Cam_T_1_17.jpg;NULL;True;NULL
-7;NULL;2026_PIETRA_Cam_T_1_18.jpg;NULL;True;NULL
-6;NULL;2026_PIETRA_Cam_T_1_19.jpg;NULL;True;NULL
-5;NULL;2026_PIETRA_Cam_T_1_20.jpg;NULL;True;NULL
-4;NULL;2026_PIETRA_Cam_T_1_21.jpg;NULL;True;NULL
-3;NULL;2026_PIETRA_Cam_T_1_22.jpg;NULL;True;NULL
-2;NULL;2026_PIETRA_Cam_T_1_23.jpg;NULL;True;NULL
-1;NULL;2026_PIETRA_Cam_T_1_24.jpg;NULL;True;NULL
0;2026_PIETRA_Cam_B_1_0.jpg;2026_PIETRA_Cam_T_1_25.jpg;True;True;OK
1;2026_PIETRA_Cam_B_1_1.jpg;2026_PIETRA_Cam_T_1_26.jpg;True;True;OK
2;2026_PIETRA_Cam_B_1_2.jpg;2026_PIETRA_Cam_T_1_27.jpg;True;True;OK
3;2026_PIETRA_Cam_B_1_3.jpg;2026_PIETRA_Cam_T_1_28.jpg;True;True;OK
4;2026_PIETRA_Cam_B_1_4.jpg;2026_PIETRA_Cam_T_1_29.jpg;True;True;OK
5;2026_PIETRA_Cam_B_1_5.jpg;2026_PIETRA_Cam_T_1_30.jpg;True;True;OK
6;2026_PIETRA_Cam_B_1_6.jpg;2026_PIETRA_Cam_T_1_31.jpg;True;True;OK
7;2026_PIETRA_Cam_B_1_7.jpg;2026_PIETRA_Cam_T_1_32.jpg;True;True;OK
8;2026_PIETRA_Cam_B_1_8.jpg;2026_PIETRA_Cam_T_1_33.jpg;True;True;OK
9;2026_PIETRA_Cam_B_1_9.jpg;2026_PIETRA_Cam_T_1_34.jpg;True;True;OK
10;2026_PIETRA_Cam_B_1_10.jpg;2026_PIETRA_Cam_T_1_35.jpg;True;True;OK
11;NULL;2026_PIETRA_Cam_T_1_36.jpg;NULL;True;NULL
12;2026_PIETRA_Cam_B_1_12.jpg;2026_PIETRA_Cam_T_1_37.jpg;True;True;OK
13;2026_PIETRA_Cam_B_1_13.jpg;2026_PIETRA_Cam_T_1_38.jpg;True;AMBIGU;AMBIGU
14;NULL;2026_PIETRA_Cam_T_1_39.jpg;NULL;True;NULL
15;2026_PIETRA_Cam_B_1_15.jpg;2026_PIETRA_Cam_T_1_40.jpg;True;True;OK
16;2026_PIETRA_Cam_B_1_16.jpg;2026_PIETRA_Cam_T_1_41.jpg;True;True;OK
17;2026_PIETRA_Cam_B_1_17.jpg;2026_PIETRA_Cam_T_1_42.jpg;True;True;OK
18;2026_PIETRA_Cam_B_1_18.jpg;2026_PIETRA_Cam_T_1_43.jpg;True;True;OK
19;2026_PIETRA_Cam_B_1_19.jpg;2026_PIETRA_Cam_T_1_44.jpg;True;True;OK
20;2026_PIETRA_Cam_B_1_20.jpg;2026_PIETRA_Cam_T_1_45.jpg;True;True;OK
21;2026_PIETRA_Cam_B_1_21.jpg;2026_PIETRA_Cam_T_1_46.jpg;True;True;OK
22;2026_PIETRA_Cam_B_1_22.jpg;2026_PIETRA_Cam_T_1_47.jpg;True;True;OK
23;2026_PIETRA_Cam_B_1_23.jpg;2026_PIETRA_Cam_T_1_48.jpg;True;True;OK
24;NULL;2026_PIETRA_Cam_T_1_49.jpg;NULL;True;NULL
25;2026_PIETRA_Cam_B_1_25.jpg;2026_PIETRA_Cam_T_1_50.jpg;True;True;OK
26;2026_PIETRA_Cam_B_1_26.jpg;2026_PIETRA_Cam_T_1_51.jpg;AMBIGU;True;AMBIGU
27;2026_PIETRA_Cam_B_1_27.jpg;2026_PIETRA_Cam_T_1_52.jpg;True;True;OK
28;2026_PIETRA_Cam_B_1_28.jpg;2026_PIETRA_Cam_T_1_53.jpg;True;False;CONFLIT
29;2026_PIETRA_Cam_B_1_29.jpg;2026_PIETRA_Cam_T_1_54.jpg;True;False;CONFLIT
30;2026_PIETRA_Cam_B_1_30.jpg;2026_PIETRA_Cam_T_1_55.jpg;True;True;OK
31;2026_PIETRA_Cam_B_1_31.jpg;2026_PIETRA_Cam_T_1_56.jpg;False;True;CONFLIT
32;2026_PIETRA_Cam_B_1_32.jpg;2026_PIETRA_Cam_T_1_57.jpg;True;AMBIGU;AMBIGU
33;2026_PIETRA_Cam_B_1_33.jpg;2026_PIETRA_Cam_T_1_58.jpg;True;True;OK
34;2026_PIETRA_Cam_B_1_34.jpg;2026_PIETRA_Cam_T_1_59.jpg;True;True;OK
35;2026_PIETRA_Cam_B_1_35.jpg;2026_PIETRA_Cam_T_1_60.jpg;True;True;OK
36;2026_PIETRA_Cam_B_1_36.jpg;2026_PIETRA_Cam_T_1_61.jpg;True;False;CONFLIT
37;2026_PIETRA_Cam_B_1_37.jpg;2026_PIETRA_Cam_T_1_62.jpg;True;False;CONFLIT
38;2026_PIETRA_Cam_B_1_38.jpg;2026_PIETRA_Cam_T_1_63.jpg;True;False;CONFLIT
39;2026_PIETRA_Cam_B_1_39.jpg;2026_PIETRA_Cam_T_1_64.jpg;True;AMBIGU;AMBIGU
40;2026_PIETRA_Cam_B_1_40.jpg;2026_PIETRA_Cam_T_1_65.jpg;True;False;CONFLIT
41;2026_PIETRA_Cam_B_1_41.jpg;2026_PIETRA_Cam_T_1_66.jpg;True;True;OK
42;2026_PIETRA_Cam_B_1_42.jpg;2026_PIETRA_Cam_T_1_67.jpg;True;AMBIGU;AMBIGU
43;2026_PIETRA_Cam_B_1_43.jpg;2026_PIETRA_Cam_T_1_68.jpg;False;False;OK
44;2026_PIETRA_Cam_B_1_44.jpg;2026_PIETRA_Cam_T_1_69.jpg;False;AMBIGU;AMBIGU
45;2026_PIETRA_Cam_B_1_45.jpg;2026_PIETRA_Cam_T_1_70.jpg;True;AMBIGU;AMBIGU
46;2026_PIETRA_Cam_B_1_46.jpg;2026_PIETRA_Cam_T_1_71.jpg;False;True;CONFLIT
47;2026_PIETRA_Cam_B_1_47.jpg;2026_PIETRA_Cam_T_1_72.jpg;False;True;CONFLIT
48;2026_PIETRA_Cam_B_1_48.jpg;2026_PIETRA_Cam_T_1_73.jpg;False;False;OK
49;2026_PIETRA_Cam_B_1_49.jpg;2026_PIETRA_Cam_T_1_74.jpg;False;False;OK
50;2026_PIETRA_Cam_B_1_50.jpg;2026_PIETRA_Cam_T_1_75.jpg;True;True;OK
51;2026_PIETRA_Cam_B_1_51.jpg;2026_PIETRA_Cam_T_1_76.jpg;False;False;OK
52;2026_PIETRA_Cam_B_1_52.jpg;2026_PIETRA_Cam_T_1_77.jpg;False;True;CONFLIT
53;2026_PIETRA_Cam_B_1_53.jpg;2026_PIETRA_Cam_T_1_78.jpg;False;False;OK
54;2026_PIETRA_Cam_B_1_54.jpg;2026_PIETRA_Cam_T_1_79.jpg;False;True;CONFLIT
55;2026_PIETRA_Cam_B_1_55.jpg;2026_PIETRA_Cam_T_1_80.jpg;False;False;OK
56;2026_PIETRA_Cam_B_1_56.jpg;2026_PIETRA_Cam_T_1_81.jpg;False;False;OK
57;2026_PIETRA_Cam_B_1_57.jpg;2026_PIETRA_Cam_T_1_82.jpg;False;False;OK
58;2026_PIETRA_Cam_B_1_58.jpg;2026_PIETRA_Cam_T_1_83.jpg;False;False;OK
59;2026_PIETRA_Cam_B_1_59.jpg;2026_PIETRA_Cam_T_1_84.jpg;False;False;OK
60;2026_PIETRA_Cam_B_1_60.jpg;2026_PIETRA_Cam_T_1_85.jpg;False;True;CONFLIT
61;2026_PIETRA_Cam_B_1_61.jpg;2026_PIETRA_Cam_T_1_86.jpg;False;True;CONFLIT
62;2026_PIETRA_Cam_B_1_62.jpg;2026_PIETRA_Cam_T_1_87.jpg;True;False;CONFLIT
63;2026_PIETRA_Cam_B_1_63.jpg;2026_PIETRA_Cam_T_1_88.jpg;False;True;CONFLIT
64;2026_PIETRA_Cam_B_1_64.jpg;2026_PIETRA_Cam_T_1_89.jpg;False;True;CONFLIT
65;2026_PIETRA_Cam_B_1_65.jpg;2026_PIETRA_Cam_T_1_90.jpg;False;True;CONFLIT
66;NULL;2026_PIETRA_Cam_T_1_91.jpg;NULL;AMBIGU;NULL
67;2026_PIETRA_Cam_B_1_67.jpg;2026_PIETRA_Cam_T_1_92.jpg;False;AMBIGU;AMBIGU
68;2026_PIETRA_Cam_B_1_68.jpg;2026_PIETRA_Cam_T_1_93.jpg;True;True;OK
69;2026_PIETRA_Cam_B_1_69.jpg;2026_PIETRA_Cam_T_1_94.jpg;False;False;OK
70;2026_PIETRA_Cam_B_1_70.jpg;2026_PIETRA_Cam_T_1_95.jpg;False;False;OK
71;2026_PIETRA_Cam_B_1_71.jpg;2026_PIETRA_Cam_T_1_96.jpg;False;True;CONFLIT
