id_img;nom_img;vide;fraction_brun
0;2025_PIETRA_Cam_B_5_0.jpg;True;0.0000
1;2025_PIETRA_Cam_B_5_1.jpg;True;0.0000
2;2025_PIETRA_Cam_B_5_2.jpg;True;0.0000
3;2025_PIETRA_Cam_B_5_3.jpg;True;0.0000
4;2025_PIETRA_Cam_B_5_4.jpg;True;0.0000
5;2025_PIETRA_Cam_B_5_5.jpg;True;0.0000
6;2025_PIETRA_Cam_B_5_6.jpg;True;0.0000
7;2025_PIETRA_Cam_B_5_7.jpg;True;0.0000
8;2025_PIETRA_Cam_B_5_8.jpg;True;0.0000
9;2025_PIETRA_Cam_B_5_9.jpg;True;0.0000
10;2025_PIETRA_Cam_B_5_10.jpg;True;0.0000
11;2025_PIETRA_Cam_B_5_11.jpg;True;0.0000
12;2025_PIETRA_Cam_B_5_12.jpg;True;0.0000
13;2025_PIETRA_Cam_B_5_13.jpg;True;0.0000
14;2025_PIETRA_Cam_B_5_14.jpg;True;0.0000
15;2025_PIETRA_Cam_B_5_15.jpg;True;0.0001
16;2025_PIETRA_Cam_B_5_16.jpg;True;0.0007
17;2025_PIETRA_Cam_B_5_17.jpg;True;0.0001
18;2025_PIETRA_Cam_B_5_18.jpg;True;0.0000
19;2025_PIETRA_Cam_B_5_19.jpg;True;0.0000
20;2025_PIETRA_Cam_B_5_20.jpg;True;0.0000
21;2025_PIETRA_Cam_B_5_21.jpg;True;0.0004
22;2025_PIETRA_Cam_B_5_22.jpg;True;0.0000
23;2025_PIETRA_Cam_B_5_23.jpg;True;0.0001
24;2025_PIETRA_Cam_B_5_24.jpg;True;0.0000
25;2025_PIETRA_Cam_B_5_25.jpg;True;0.0000
26;2025_PIETRA_Cam_B_5_26.jpg;True;0.0000
27;2025_PIETRA_Cam_B_5_27.jpg;True;0.0000
28;2025_PIETRA_Cam_B_5_28.jpg;True;0.0000
29;2025_PIETRA_Cam_B_5_29.jpg;True;0.0000
30;2025_PIETRA_Cam_B_5_30.jpg;True;0.0000
31;2025_PIETRA_Cam_B_5_31.jpg;True;0.0000
32;2025_PIETRA_Cam_B_5_32.jpg;True;0.0000
33;2025_PIETRA_Cam_B_5_33.jpg;True;0.0000
34;2025_PIETRA_Cam_B_5_34.jpg;True;0.0000
35;2025_PIETRA_Cam_B_5_35.jpg;True;0.0000
36;2025_PIETRA_Cam_B_5_36.jpg;True;0.0000
37;2025_PIETRA_Cam_B_5_37.jpg;True;0.0000
38;2025_PIETRA_Cam_B_5_38.jpg;True;0.0010
39;2025_PIETRA_Cam_B_5_39.jpg;True;0.0008
40;2025_PIETRA_Cam_B_5_40.jpg;True;0.0002
41;2025_PIETRA_Cam_B_5_41.jpg;False;0.1787
42;2025_PIETRA_Cam_B_5_42.jpg;False;0.4248
43;2025_PIETRA_Cam_B_5_43.jpg;AMBIGU;0.0593
44;2025_PIETRA_Cam_B_5_44.jpg;False;0.4340
45;2025_PIETRA_Cam_B_5_45.jpg;True;0.0000
46;2025_PIETRA_Cam_B_5_46.jpg;True;0.0000
47;2025_PIETRA_Cam_B_5_47.jpg;False;0.1078
48;2025_PIETRA_Cam_B_5_48.jpg;False;0.3362
49;2025_PIETRA_Cam_B_5_49.jpg;True;0.0000
50;2025_PIETRA_Cam_B_5_50.jpg;False;0.1184
51;2025_PIETRA_Cam_B_5_51.jpg;False;0.1963
52;2025_PIETRA_Cam_B_5_52.jpg;True;0.0000
53;2025_PIETRA_Cam_B_5_53.jpg;True;0.0000
54;2025_PIETRA_Cam_B_5_54.jpg;False;0.2433
55;2025_PIETRA_Cam_B_5_55.jpg;False;0.1632
56;2025_PIETRA_Cam_B_5_56.jpg;False;0.2194
57;2025_PIETRA_Cam_B_5_57.jpg;False;0.0746
58;2025_PIETRA_Cam_B_5_58.jpg;False;0.1068
59;2025_PIETRA_Cam_B_5_59.jpg;False;0.1995
60;2025_PIETRA_Cam_B_5_60.jpg;False;0.1734
61;2025_PIETRA_Cam_B_5_61.jpg;False;0.2788
62;2025_PIETRA_Cam_B_5_62.jpg;False;0.1131
63;2025_PIETRA_Cam_B_5_63.jpg;False;0.1455
64;2025_PIETRA_Cam_B_5_64.jpg;False;0.1081
65;2025_PIETRA_Cam_B_5_65.jpg;False;0.3693
66;2025_PIETRA_Cam_B_5_66.jpg;False;0.2897
67;2025_PIETRA_Cam_B_5_67.jpg;False;0.1869
68;2025_PIETRA_Cam_B_5_68.jpg;AMBIGU;0.0325
69;2025_PIETRA_Cam_B_5_69.jpg;False;0.3229
70;2025_PIETRA_Cam_B_5_70.jpg;True;0.0000
71;2025_PIETRA_Cam_B_5_71.jpg;AMBIGU;0.0239
72;2025_PIETRA_Cam_B_5_72.jpg;False;0.1406
73;2025_PIETRA_Cam_B_5_73.jpg;False;0.5548
74;2025_PIETRA_Cam_B_5_74.jpg;True;0.0000
75;2025_PIETRA_Cam_B_5_75.jpg;True;0.0000
76;2025_PIETRA_Cam_B_5_76.jpg;True;0.0000
77;2025_PIETRA_Cam_B_5_77.jpg;False;0.2475
78;2025_PIETRA_Cam_B_5_78.jpg;False;0.1246
79;2025_PIETRA_Cam_B_5_79.jpg;True;0.0000
80;2025_PIETRA_Cam_B_5_80.jpg;False;0.3204
81;2025_PIETRA_Cam_B_5_81.jpg;False;0.1263
82;2025_PIETRA_Cam_B_5_82.jpg;False;0.2001
83;2025_PIETRA_Cam_B_5_83.jpg;False;0.2538
84;2025_PIETRA_Cam_B_5_84.jpg;True;0.0008
85;2025_PIETRA_Cam_B_5_85.jpg;False;0.3371
86;2025_PIETRA_Cam_B_5_86.jpg;False;0.2507
87;2025_PIETRA_Cam_B_5_87.jpg;False;0.1949
88;2025_PIETRA_Cam_B_5_88.jpg;False;0.3057
89;2025_PIETRA_Cam_B_5_89.jpg;False;0.2390
90;2025_PIETRA_Cam_B_5_90.jpg;True;0.0000
91;2025_PIETRA_Cam_B_5_91.jpg;True;0.0000
92;2025_PIETRA_Cam_B_5_92.jpg;False;0.0801
93;2025_PIETRA_Cam_B_5_93.jpg;False;0.2557
94;2025_PIETRA_Cam_B_5_94.jpg;False;0.3040
95;2025_PIETRA_Cam_B_5_95.jpg;True;0.0000
96;2025_PIETRA_Cam_B_5_96.jpg;True;0.0000
97;2025_PIETRA_Cam_B_5_97.jpg;False;0.1030
98;2025_PIETRA_Cam_B_5_98.jpg;False;0.0715
99;2025_PIETRA_Cam_B_5_99.jpg;False;0.2067
100;2025_PIETRA_Cam_B_5_100.jpg;True;0.0000
101;2025_PIETRA_Cam_B_5_101.jpg;True;0.0000
102;2025_PIETRA_Cam_B_5_102.jpg;AMBIGU;0.0325
103;2025_PIETRA_Cam_B_5_103.jpg;False;0.2239
104;2025_PIETRA_Cam_B_5_104.jpg;True;0.0004
105;2025_PIETRA_Cam_B_5_105.jpg;True;0.0029
106;2025_PIETRA_Cam_B_5_106.jpg;True;0.0004
107;2025_PIETRA_Cam_B_5_107.jpg;True;0.0002
108;2025_PIETRA_Cam_B_5_108.jpg;True;0.0122
109;2025_PIETRA_Cam_B_5_109.jpg;False;0.2204
110;2025_PIETRA_Cam_B_5_110.jpg;True;0.0000
111;2025_PIETRA_Cam_B_5_111.jpg;True;0.0000
112;2025_PIETRA_Cam_B_5_112.jpg;True;0.0000
113;2025_PIETRA_Cam_B_5_113.jpg;True;0.0000
114;2025_PIETRA_Cam_B_5_114.jpg;True;0.0000
115;2025_PIETRA_Cam_B_5_115.jpg;True;0.0000
116;2025_PIETRA_Cam_B_5_116.jpg;True;0.0000
117;2025_PIETRA_Cam_B_5_117.jpg;True;0.0000
118;2025_PIETRA_Cam_B_5_118.jpg;True;0.0000
119;2025_PIETRA_Cam_B_5_119.jpg;True;0.0000
120;2025_PIETRA_Cam_B_5_120.jpg;True;0.0000
121;2025_PIETRA_Cam_B_5_121.jpg;True;0.0000
122;2025_PIETRA_Cam_B_5_122.jpg;True;0.0000
123;2025_PIETRA_Cam_B_5_123.jpg;True;0.0000
124;2025_PIETRA_Cam_B_5_124.jpg;True;0.0000
125;2025_PIETRA_Cam_B_5_125.jpg;True;0.0000
126;2025_PIETRA_Cam_B_5_126.jpg;True;0.0000
127;2025_PIETRA_Cam_B_5_127.jpg;True;0.0000
128;2025_PIETRA_Cam_B_5_128.jpg;True;0.0000
129;2025_PIETRA_Cam_B_5_129.jpg;True;0.0000
130;2025_PIETRA_Cam_B_5_130.jpg;True;0.0000
131;2025_PIETRA_Cam_B_5_131.jpg;True;0.0000
132;2025_PIETRA_Cam_B_5_132.jpg;True;0.0000
133;2025_PIETRA_Cam_B_5_133.jpg;True;0.0000
134;2025_PIETRA_Cam_B_5_134.jpg;True;0.0000
135;2025_PIETRA_Cam_B_5_135.jpg;True;0.0000
