numech_B_repere;nom_img_B;nom_img_T;vide_B;vide_T;accord
0;2025_PIETRA_Cam_B_6_0.jpg;NULL;True;NULL;NULL
1;2025_PIETRA_Cam_B_6_1.jpg;NULL;True;NULL;NULL
2;2025_PIETRA_Cam_B_6_2.jpg;NULL;True;NULL;NULL
3;2025_PIETRA_Cam_B_6_3.jpg;NULL;True;NULL;NULL
4;2025_PIETRA_Cam_B_6_4.jpg;2025_PIETRA_Cam_T_6_0.jpg;True;True;OK
5;2025_PIETRA_Cam_B_6_5.jpg;2025_PIETRA_Cam_T_6_1.jpg;True;True;OK
6;2025_PIETRA_Cam_B_6_6.jpg;2025_PIETRA_Cam_T_6_2.jpg;True;True;OK
7;2025_PIETRA_Cam_B_6_7.jpg;2025_PIETRA_Cam_T_6_3.jpg;True;True;OK
8;2025_PIETRA_Cam_B_6_8.jpg;2025_PIETRA_Cam_T_6_4.jpg;True;True;OK
9;2025_PIETRA_Cam_B_6_9.jpg;2025_PIETRA_Cam_T_6_5.jpg;True;True;OK
10;2025_PIETRA_Cam_B_6_10.jpg;2025_PIETRA_Cam_T_6_6.jpg;True;True;OK
11;2025_PIETRA_Cam_B_6_11.jpg;2025_PIETRA_Cam_T_6_7.jpg;True;True;OK
12;2025_PIETRA_Cam_B_6_12.jpg;2025_PIETRA_Cam_T_6_8.jpg;True;True;OK
13;2025_PIETRA_Cam_B_6_13.jpg;2025_PIETRA_Cam_T_6_9.jpg;True;True;OK
14;2025_PIETRA_Cam_B_6_14.jpg;2025_PIETRA_Cam_T_6_10.jpg;True;True;OK
15;2025_PIETRA_Cam_B_6_15.jpg;2025_PIETRA_Cam_T_6_11.jpg;True;True;OK
16;2025_PIETRA_Cam_B_6_16.jpg;2025_PIETRA_Cam_T_6_12.jpg;True;True;OK
17;2025_PIETRA_Cam_B_6_17.jpg;2025_PIETRA_Cam_T_6_13.jpg;True;True;OK
18;2025_PIETRA_Cam_B_6_18.jpg;2025_PIETRA_Cam_T_6_14.jpg;AMBIGU;True;AMBIGU
19;2025_PIETRA_Cam_B_6_19.jpg;2025_PIETRA_Cam_T_6_15.jpg;True;True;OK
20;2025_PIETRA_Cam_B_6_20.jpg;NULL;True;NULL;NULL
21;2025_PIETRA_Cam_B_6_21.jpg;2025_PIETRA_Cam_T_6_17.jpg;True;True;OK
22;2025_PIETRA_Cam_B_6_22.jpg;2025_PIETRA_Cam_T_6_18.jpg;True;True;OK
23;2025_PIETRA_Cam_B_6_23.jpg;2025_PIETRA_Cam_T_6_19.jpg;True;True;OK
24;2025_PIETRA_Cam_B_6_24.jpg;2025_PIETRA_Cam_T_6_20.jpg;True;True;OK
25;2025_PIETRA_Cam_B_6_25.jpg;NULL;True;NULL;NULL
26;2025_PIETRA_Cam_B_6_26.jpg;2025_PIETRA_Cam_T_6_22.jpg;True;True;OK
27;2025_PIETRA_Cam_B_6_27.jpg;2025_PIETRA_Cam_T_6_23.jpg;True;True;OK
28;2025_PIETRA_Cam_B_6_28.jpg;2025_PIETRA_Cam_T_6_24.jpg;True;True;OK
29;2025_PIETRA_Cam_B_6_29.jpg;2025_PIETRA_Cam_T_6_25.jpg;True;True;OK
30;2025_PIETRA_Cam_B_6_30.jpg;2025_PIETRA_Cam_T_6_26.jpg;True;True;OK
31;2025_PIETRA_Cam_B_6_31.jpg;2025_PIETRA_Cam_T_6_27.jpg;True;True;OK
32;2025_PIETRA_Cam_B_6_32.jpg;2025_PIETRA_Cam_T_6_28.jpg;True;True;OK
33;2025_PIETRA_Cam_B_6_33.jpg;2025_PIETRA_Cam_T_6_29.jpg;True;True;OK
34;2025_PIETRA_Cam_B_6_34.jpg;2025_PIETRA_Cam_T_6_30.jpg;True;True;OK
35;2025_PIETRA_Cam_B_6_35.jpg;2025_PIETRA_Cam_T_6_31.jpg;True;True;OK
36;2025_PIETRA_Cam_B_6_36.jpg;2025_PIETRA_Cam_T_6_32.jpg;False;True;CONFLIT
37;2025_PIETRA_Cam_B_6_37.jpg;2025_PIETRA_Cam_T_6_33.jpg;AMBIGU;AMBIGU;AMBIGU
38;2025_PIETRA_Cam_B_6_38.jpg;2025_PIETRA_Cam_T_6_34.jpg;True;True;OK
39;2025_PIETRA_Cam_B_6_39.jpg;2025_PIETRA_Cam_T_6_35.jpg;True;False;CONFLIT
40;2025_PIETRA_Cam_B_6_40.jpg;2025_PIETRA_Cam_T_6_36.jpg;True;True;OK
41;2025_PIETRA_Cam_B_6_41.jpg;2025_PIETRA_Cam_T_6_37.jpg;False;True;CONFLIT
42;2025_PIETRA_Cam_B_6_42.jpg;2025_PIETRA_Cam_T_6_38.jpg;False;False;OK
43;2025_PIETRA_Cam_B_6_43.jpg;2025_PIETRA_Cam_T_6_39.jpg;False;False;OK
44;2025_PIETRA_Cam_B_6_44.jpg;2025_PIETRA_Cam_T_6_40.jpg;False;False;OK
45;2025_PIETRA_Cam_B_6_45.jpg;2025_PIETRA_Cam_T_6_41.jpg;False;True;CONFLIT
46;2025_PIETRA_Cam_B_6_46.jpg;2025_PIETRA_Cam_T_6_42.jpg;False;False;OK
47;2025_PIETRA_Cam_B_6_47.jpg;NULL;False;NULL;NULL
48;2025_PIETRA_Cam_B_6_48.jpg;2025_PIETRA_Cam_T_6_44.jpg;True;False;CONFLIT
49;2025_PIETRA_Cam_B_6_49.jpg;2025_PIETRA_Cam_T_6_45.jpg;False;True;CONFLIT
50;2025_PIETRA_Cam_B_6_50.jpg;2025_PIETRA_Cam_T_6_46.jpg;True;False;CONFLIT
51;2025_PIETRA_Cam_B_6_51.jpg;2025_PIETRA_Cam_T_6_47.jpg;True;True;OK
52;2025_PIETRA_Cam_B_6_52.jpg;2025_PIETRA_Cam_T_6_48.jpg;True;True;OK
53;2025_PIETRA_Cam_B_6_53.jpg;2025_PIETRA_Cam_T_6_49.jpg;True;True;OK
54;2025_PIETRA_Cam_B_6_54.jpg;2025_PIETRA_Cam_T_6_50.jpg;False;False;OK
55;2025_PIETRA_Cam_B_6_55.jpg;2025_PIETRA_Cam_T_6_51.jpg;False;False;OK
56;2025_PIETRA_Cam_B_6_56.jpg;2025_PIETRA_Cam_T_6_52.jpg;True;False;CONFLIT
57;2025_PIETRA_Cam_B_6_57.jpg;2025_PIETRA_Cam_T_6_53.jpg;True;True;OK
58;2025_PIETRA_Cam_B_6_58.jpg;2025_PIETRA_Cam_T_6_54.jpg;True;True;OK
59;2025_PIETRA_Cam_B_6_59.jpg;2025_PIETRA_Cam_T_6_55.jpg;False;True;CONFLIT
60;2025_PIETRA_Cam_B_6_60.jpg;2025_PIETRA_Cam_T_6_56.jpg;True;False;CONFLIT
61;2025_PIETRA_Cam_B_6_61.jpg;2025_PIETRA_Cam_T_6_57.jpg;True;False;CONFLIT
62;2025_PIETRA_Cam_B_6_62.jpg;2025_PIETRA_Cam_T_6_58.jpg;False;True;CONFLIT
63;2025_PIETRA_Cam_B_6_63.jpg;2025_PIETRA_Cam_T_6_59.jpg;False;False;OK
64;2025_PIETRA_Cam_B_6_64.jpg;2025_PIETRA_Cam_T_6_60.jpg;False;False;OK
65;2025_PIETRA_Cam_B_6_65.jpg;2025_PIETRA_Cam_T_6_61.jpg;False;False;OK
66;2025_PIETRA_Cam_B_6_66.jpg;2025_PIETRA_Cam_T_6_62.jpg;False;AMBIGU;AMBIGU
67;2025_PIETRA_Cam_B_6_67.jpg;2025_PIETRA_Cam_T_6_63.jpg;True;True;OK
68;2025_PIETRA_Cam_B_6_68.jpg;2025_PIETRA_Cam_T_6_64.jpg;True;True;OK
69;2025_PIETRA_Cam_B_6_69.jpg;2025_PIETRA_Cam_T_6_65.jpg;False;True;CONFLIT
70;2025_PIETRA_Cam_B_6_70.jpg;2025_PIETRA_Cam_T_6_66.jpg;True;True;OK
71;2025_PIETRA_Cam_B_6_71.jpg;2025_PIETRA_Cam_T_6_67.jpg;True;True;OK
72;2025_PIETRA_Cam_B_6_72.jpg;2025_PIETRA_Cam_T_6_68.jpg;True;True;OK
73;2025_PIETRA_Cam_B_6_73.jpg;2025_PIETRA_Cam_T_6_69.jpg;True;True;OK
74;2025_PIETRA_Cam_B_6_74.jpg;2025_PIETRA_Cam_T_6_70.jpg;True;True;OK
75;2025_PIETRA_Cam_B_6_75.jpg;2025_PIETRA_Cam_T_6_71.jpg;False;False;OK
76;2025_PIETRA_Cam_B_6_76.jpg;2025_PIETRA_Cam_T_6_72.jpg;False;False;OK
77;2025_PIETRA_Cam_B_6_77.jpg;2025_PIETRA_Cam_T_6_73.jpg;AMBIGU;AMBIGU;AMBIGU
78;2025_PIETRA_Cam_B_6_78.jpg;2025_PIETRA_Cam_T_6_74.jpg;True;False;CONFLIT
79;2025_PIETRA_Cam_B_6_79.jpg;2025_PIETRA_Cam_T_6_75.jpg;False;False;OK
80;2025_PIETRA_Cam_B_6_80.jpg;2025_PIETRA_Cam_T_6_76.jpg;True;True;OK
81;2025_PIETRA_Cam_B_6_81.jpg;2025_PIETRA_Cam_T_6_77.jpg;False;AMBIGU;AMBIGU
82;2025_PIETRA_Cam_B_6_82.jpg;2025_PIETRA_Cam_T_6_78.jpg;False;False;OK
83;2025_PIETRA_Cam_B_6_83.jpg;2025_PIETRA_Cam_T_6_79.jpg;False;False;OK
84;2025_PIETRA_Cam_B_6_84.jpg;2025_PIETRA_Cam_T_6_80.jpg;False;False;OK
85;2025_PIETRA_Cam_B_6_85.jpg;2025_PIETRA_Cam_T_6_81.jpg;False;AMBIGU;AMBIGU
86;2025_PIETRA_Cam_B_6_86.jpg;2025_PIETRA_Cam_T_6_82.jpg;True;True;OK
87;2025_PIETRA_Cam_B_6_87.jpg;2025_PIETRA_Cam_T_6_83.jpg;True;True;OK
88;2025_PIETRA_Cam_B_6_88.jpg;2025_PIETRA_Cam_T_6_84.jpg;False;True;CONFLIT
