numech_B_repere;nom_img_B;nom_img_T;vide_B;vide_T;accord
0;2025_PIETRA_Cam_B_5_0.jpg;NULL;True;NULL;NULL
1;2025_PIETRA_Cam_B_5_1.jpg;NULL;True;NULL;NULL
2;2025_PIETRA_Cam_B_5_2.jpg;NULL;True;NULL;NULL
3;2025_PIETRA_Cam_B_5_3.jpg;NULL;True;NULL;NULL
4;2025_PIETRA_Cam_B_5_4.jpg;NULL;True;NULL;NULL
5;2025_PIETRA_Cam_B_5_5.jpg;NULL;True;NULL;NULL
6;2025_PIETRA_Cam_B_5_6.jpg;NULL;True;NULL;NULL
7;2025_PIETRA_Cam_B_5_7.jpg;NULL;True;NULL;NULL
8;2025_PIETRA_Cam_B_5_8.jpg;NULL;True;NULL;NULL
9;2025_PIETRA_Cam_B_5_9.jpg;NULL;True;NULL;NULL
10;2025_PIETRA_Cam_B_5_10.jpg;2025_PIETRA_Cam_T_5_0.jpg;True;True;OK
11;2025_PIETRA_Cam_B_5_11.jpg;2025_PIETRA_Cam_T_5_1.jpg;True;True;OK
12;2025_PIETRA_Cam_B_5_12.jpg;2025_PIETRA_Cam_T_5_2.jpg;True;True;OK
13;2025_PIETRA_Cam_B_5_13.jpg;2025_PIETRA_Cam_T_5_3.jpg;True;True;OK
14;2025_PIETRA_Cam_B_5_14.jpg;2025_PIETRA_Cam_T_5_4.jpg;True;True;OK
15;2025_PIETRA_Cam_B_5_15.jpg;2025_PIETRA_Cam_T_5_5.jpg;True;AMBIGU;AMBIGU
16;2025_PIETRA_Cam_B_5_16.jpg;2025_PIETRA_Cam_T_5_6.jpg;True;True;OK
17;2025_PIETRA_Cam_B_5_17.jpg;2025_PIETRA_Cam_T_5_7.jpg;True;True;OK
18;2025_PIETRA_Cam_B_5_18.jpg;2025_PIETRA_Cam_T_5_8.jpg;True;True;OK
19;2025_PIETRA_Cam_B_5_19.jpg;2025_PIETRA_Cam_T_5_9.jpg;True;True;OK
20;2025_PIETRA_Cam_B_5_20.jpg;2025_PIETRA_Cam_T_5_10.jpg;True;True;OK
21;2025_PIETRA_Cam_B_5_21.jpg;2025_PIETRA_Cam_T_5_11.jpg;True;True;OK
22;2025_PIETRA_Cam_B_5_22.jpg;2025_PIETRA_Cam_T_5_12.jpg;True;True;OK
23;2025_PIETRA_Cam_B_5_23.jpg;2025_PIETRA_Cam_T_5_13.jpg;True;True;OK
24;2025_PIETRA_Cam_B_5_24.jpg;2025_PIETRA_Cam_T_5_14.jpg;True;True;OK
25;2025_PIETRA_Cam_B_5_25.jpg;2025_PIETRA_Cam_T_5_15.jpg;True;True;OK
26;2025_PIETRA_Cam_B_5_26.jpg;2025_PIETRA_Cam_T_5_16.jpg;True;True;OK
27;2025_PIETRA_Cam_B_5_27.jpg;2025_PIETRA_Cam_T_5_17.jpg;True;True;OK
28;2025_PIETRA_Cam_B_5_28.jpg;2025_PIETRA_Cam_T_5_18.jpg;True;True;OK
29;2025_PIETRA_Cam_B_5_29.jpg;2025_PIETRA_Cam_T_5_19.jpg;True;True;OK
30;2025_PIETRA_Cam_B_5_30.jpg;2025_PIETRA_Cam_T_5_20.jpg;True;True;OK
31;2025_PIETRA_Cam_B_5_31.jpg;2025_PIETRA_Cam_T_5_21.jpg;True;True;OK
32;2025_PIETRA_Cam_B_5_32.jpg;2025_PIETRA_Cam_T_5_22.jpg;True;True;OK
33;2025_PIETRA_Cam_B_5_33.jpg;2025_PIETRA_Cam_T_5_23.jpg;True;True;OK
34;2025_PIETRA_Cam_B_5_34.jpg;2025_PIETRA_Cam_T_5_24.jpg;True;False;CONFLIT
35;2025_PIETRA_Cam_B_5_35.jpg;2025_PIETRA_Cam_T_5_25.jpg;True;True;OK
36;2025_PIETRA_Cam_B_5_36.jpg;2025_PIETRA_Cam_T_5_26.jpg;True;True;OK
37;2025_PIETRA_Cam_B_5_37.jpg;2025_PIETRA_Cam_T_5_27.jpg;True;False;CONFLIT
38;2025_PIETRA_Cam_B_5_38.jpg;2025_PIETRA_Cam_T_5_28.jpg;True;False;CONFLIT
39;2025_PIETRA_Cam_B_5_39.jpg;2025_PIETRA_Cam_T_5_29.jpg;True;False;CONFLIT
40;2025_PIETRA_Cam_B_5_40.jpg;2025_PIETRA_Cam_T_5_30.jpg;True;True;OK
41;2025_PIETRA_Cam_B_5_41.jpg;2025_PIETRA_Cam_T_5_31.jpg;False;True;CONFLIT
42;2025_PIETRA_Cam_B_5_42.jpg;2025_PIETRA_Cam_T_5_32.jpg;False;False;OK
