numech_B_repere;nom_img_B;nom_img_T;vide_B;vide_T;accord
0;2025_Conforme_2_Cam_B_6_0.jpg;NULL;True;NULL;NULL
1;2025_Conforme_2_Cam_B_6_1.jpg;NULL;True;NULL;NULL
2;2025_Conforme_2_Cam_B_6_2.jpg;NULL;True;NULL;NULL
3;2025_Conforme_2_Cam_B_6_3.jpg;NULL;True;NULL;NULL
4;2025_Conforme_2_Cam_B_6_4.jpg;NULL;True;NULL;NULL
5;2025_Conforme_2_Cam_B_6_5.jpg;NULL;True;NULL;NULL
6;2025_Conforme_2_Cam_B_6_6.jpg;NULL;True;NULL;NULL
7;2025_Conforme_2_Cam_B_6_7.jpg;NULL;True;NULL;NULL
8;2025_Conforme_2_Cam_B_6_8.jpg;NULL;True;NULL;NULL
9;2025_Conforme_2_Cam_B_6_9.jpg;NULL;True;NULL;NULL
10;2025_Conforme_2_Cam_B_6_10.jpg;NULL;True;NULL;NULL
11;2025_Conforme_2_Cam_B_6_11.jpg;NULL;True;NULL;NULL
12;2025_Conforme_2_Cam_B_6_12.jpg;NULL;True;NULL;NULL
14;NULL;2025_Conforme_2_Cam_T_6_0.jpg;NULL;True;NULL
15;2025_Conforme_2_Cam_B_6_15.jpg;2025_Conforme_2_Cam_T_6_1.jpg;True;True;OK
16;2025_Conforme_2_Cam_B_6_16.jpg;2025_Conforme_2_Cam_T_6_2.jpg;True;True;OK
17;2025_Conforme_2_Cam_B_6_17.jpg;2025_Conforme_2_Cam_T_6_3.jpg;True;True;OK
18;NULL;2025_Conforme_2_Cam_T_6_4.jpg;NULL;True;NULL
19;2025_Conforme_2_Cam_B_6_19.jpg;2025_Conforme_2_Cam_T_6_5.jpg;True;True;OK
20;2025_Conforme_2_Cam_B_6_20.jpg;2025_Conforme_2_Cam_T_6_6.jpg;True;True;OK
21;2025_Conforme_2_Cam_B_6_21.jpg;2025_Conforme_2_Cam_T_6_7.jpg;True;True;OK
22;2025_Conforme_2_Cam_B_6_22.jpg;2025_Conforme_2_Cam_T_6_8.jpg;True;True;OK
23;NULL;2025_Conforme_2_Cam_T_6_9.jpg;NULL;True;NULL
24;2025_Conforme_2_Cam_B_6_24.jpg;2025_Conforme_2_Cam_T_6_10.jpg;True;True;OK
25;2025_Conforme_2_Cam_B_6_25.jpg;2025_Conforme_2_Cam_T_6_11.jpg;True;True;OK
26;2025_Conforme_2_Cam_B_6_26.jpg;2025_Conforme_2_Cam_T_6_12.jpg;True;True;OK
27;2025_Conforme_2_Cam_B_6_27.jpg;2025_Conforme_2_Cam_T_6_13.jpg;False;True;CONFLIT
28;2025_Conforme_2_Cam_B_6_28.jpg;2025_Conforme_2_Cam_T_6_14.jpg;True;True;OK
29;2025_Conforme_2_Cam_B_6_29.jpg;2025_Conforme_2_Cam_T_6_15.jpg;True;True;OK
30;2025_Conforme_2_Cam_B_6_30.jpg;2025_Conforme_2_Cam_T_6_16.jpg;True;True;OK
31;2025_Conforme_2_Cam_B_6_31.jpg;2025_Conforme_2_Cam_T_6_17.jpg;True;True;OK
32;2025_Conforme_2_Cam_B_6_32.jpg;2025_Conforme_2_Cam_T_6_18.jpg;False;True;CONFLIT
33;2025_Conforme_2_Cam_B_6_33.jpg;2025_Conforme_2_Cam_T_6_19.jpg;False;True;CONFLIT
34;2025_Conforme_2_Cam_B_6_34.jpg;2025_Conforme_2_Cam_T_6_20.jpg;True;True;OK
35;2025_Conforme_2_Cam_B_6_35.jpg;2025_Conforme_2_Cam_T_6_21.jpg;True;True;OK
36;2025_Conforme_2_Cam_B_6_36.jpg;2025_Conforme_2_Cam_T_6_22.jpg;False;False;OK
37;2025_Conforme_2_Cam_B_6_37.jpg;2025_Conforme_2_Cam_T_6_23.jpg;True;True;OK
38;2025_Conforme_2_Cam_B_6_38.jpg;2025_Conforme_2_Cam_T_6_24.jpg;False;True;CONFLIT
39;2025_Conforme_2_Cam_B_6_39.jpg;2025_Conforme_2_Cam_T_6_25.jpg;False;True;CONFLIT
40;2025_Conforme_2_Cam_B_6_40.jpg;2025_Conforme_2_Cam_T_6_26.jpg;True;True;OK
41;2025_Conforme_2_Cam_B_6_41.jpg;2025_Conforme_2_Cam_T_6_27.jpg;False;True;CONFLIT
42;2025_Conforme_2_Cam_B_6_42.jpg;2025_Conforme_2_Cam_T_6_28.jpg;False;True;CONFLIT
43;2025_Conforme_2_Cam_B_6_43.jpg;2025_Conforme_2_Cam_T_6_29.jpg;False;True;CONFLIT
44;2025_Conforme_2_Cam_B_6_44.jpg;2025_Conforme_2_Cam_T_6_30.jpg;False;True;CONFLIT
45;2025_Conforme_2_Cam_B_6_45.jpg;2025_Conforme_2_Cam_T_6_31.jpg;False;True;CONFLIT
46;2025_Conforme_2_Cam_B_6_46.jpg;2025_Conforme_2_Cam_T_6_32.jpg;False;True;CONFLIT
47;2025_Conforme_2_Cam_B_6_47.jpg;2025_Conforme_2_Cam_T_6_33.jpg;True;True;OK
48;2025_Conforme_2_Cam_B_6_48.jpg;2025_Conforme_2_Cam_T_6_34.jpg;False;True;CONFLIT
49;2025_Conforme_2_Cam_B_6_49.jpg;2025_Conforme_2_Cam_T_6_35.jpg;False;False;OK
50;2025_Conforme_2_Cam_B_6_50.jpg;2025_Conforme_2_Cam_T_6_36.jpg;False;True;CONFLIT
51;2025_Conforme_2_Cam_B_6_51.jpg;2025_Conforme_2_Cam_T_6_37.jpg;True;True;OK
52;2025_Conforme_2_Cam_B_6_52.jpg;2025_Conforme_2_Cam_T_6_38.jpg;False;True;CONFLIT
53;2025_Conforme_2_Cam_B_6_53.jpg;2025_Conforme_2_Cam_T_6_39.jpg;False;False;OK
54;2025_Conforme_2_Cam_B_6_54.jpg;2025_Conforme_2_Cam_T_6_40.jpg;True;False;CONFLIT
55;2025_Conforme_2_Cam_B_6_55.jpg;2025_Conforme_2_Cam_T_6_41.jpg;True;True;OK
56;NULL;2025_Conforme_2_Cam_T_6_42.jpg;NULL;True;NULL
57;2025_Conforme_2_Cam_B_6_57.jpg;2025_Conforme_2_Cam_T_6_43.jpg;False;False;OK
58;NULL;2025_Conforme_2_Cam_T_6_44.jpg;NULL;False;NULL
59;2025_Conforme_2_Cam_B_6_59.jpg;2025_Conforme_2_Cam_T_6_45.jpg;False;True;CONFLIT
60;2025_Conforme_2_Cam_B_6_60.jpg;2025_Conforme_2_Cam_T_6_46.jpg;False;True;CONFLIT
61;2025_Conforme_2_Cam_B_6_61.jpg;2025_Conforme_2_Cam_T_6_47.jpg;False;False;OK
62;2025_Conforme_2_Cam_B_6_62.jpg;2025_Conforme_2_Cam_T_6_48.jpg;True;True;OK
63;NULL;2025_Conforme_2_Cam_T_6_49.jpg;NULL;False;NULL
64;2025_Conforme_2_Cam_B_6_64.jpg;2025_Conforme_2_Cam_T_6_50.jpg;False;False;OK
65;2025_Conforme_2_Cam_B_6_65.jpg;2025_Conforme_2_Cam_T_6_51.jpg;False;False;OK
66;2025_Conforme_2_Cam_B_6_66.jpg;2025_Conforme_2_Cam_T_6_52.jpg;False;False;OK
