numech_B_repere;nom_img_B;nom_img_T;vide_B;vide_T;accord
-10;NULL;2026_NON_Conforme_Cam_T_4_0.jpg;NULL;True;NULL
-9;NULL;2026_NON_Conforme_Cam_T_4_1.jpg;NULL;True;NULL
-8;NULL;2026_NON_Conforme_Cam_T_4_2.jpg;NULL;True;NULL
-7;NULL;2026_NON_Conforme_Cam_T_4_3.jpg;NULL;True;NULL
-6;NULL;2026_NON_Conforme_Cam_T_4_4.jpg;NULL;True;NULL
-5;NULL;2026_NON_Conforme_Cam_T_4_5.jpg;NULL;True;NULL
-4;NULL;2026_NON_Conforme_Cam_T_4_6.jpg;NULL;True;NULL
-3;NULL;2026_NON_Conforme_Cam_T_4_7.jpg;NULL;True;NULL
-2;NULL;2026_NON_Conforme_Cam_T_4_8.jpg;NULL;True;NULL
0;2026_NON_Conforme_Cam_B_4_0.jpg;2026_NON_Conforme_Cam_T_4_10.jpg;True;True;OK
1;2026_NON_Conforme_Cam_B_4_1.jpg;2026_NON_Conforme_Cam_T_4_11.jpg;True;True;OK
2;2026_NON_Conforme_Cam_B_4_2.jpg;2026_NON_Conforme_Cam_T_4_12.jpg;True;True;OK
3;2026_NON_Conforme_Cam_B_4_3.jpg;2026_NON_Conforme_Cam_T_4_13.jpg;True;True;OK
4;2026_NON_Conforme_Cam_B_4_4.jpg;2026_NON_Conforme_Cam_T_4_14.jpg;True;True;OK
5;2026_NON_Conforme_Cam_B_4_5.jpg;2026_NON_Conforme_Cam_T_4_15.jpg;True;True;OK
6;2026_NON_Conforme_Cam_B_4_6.jpg;2026_NON_Conforme_Cam_T_4_16.jpg;True;True;OK
7;2026_NON_Conforme_Cam_B_4_7.jpg;2026_NON_Conforme_Cam_T_4_17.jpg;True;False;CONFLIT
8;NULL;2026_NON_Conforme_Cam_T_4_18.jpg;NULL;True;NULL
9;2026_NON_Conforme_Cam_B_4_9.jpg;2026_NON_Conforme_Cam_T_4_19.jpg;True;False;CONFLIT
10;2026_NON_Conforme_Cam_B_4_10.jpg;2026_NON_Conforme_Cam_T_4_20.jpg;False;False;OK
11;2026_NON_Conforme_Cam_B_4_11.jpg;2026_NON_Conforme_Cam_T_4_21.jpg;True;AMBIGU;AMBIGU
12;2026_NON_Conforme_Cam_B_4_12.jpg;2026_NON_Conforme_Cam_T_4_22.jpg;False;True;CONFLIT
13;2026_NON_Conforme_Cam_B_4_13.jpg;2026_NON_Conforme_Cam_T_4_23.jpg;False;False;OK
14;2026_NON_Conforme_Cam_B_4_14.jpg;2026_NON_Conforme_Cam_T_4_24.jpg;True;False;CONFLIT
15;2026_NON_Conforme_Cam_B_4_15.jpg;2026_NON_Conforme_Cam_T_4_25.jpg;True;False;CONFLIT
16;2026_NON_Conforme_Cam_B_4_16.jpg;2026_NON_Conforme_Cam_T_4_26.jpg;False;False;OK
17;2026_NON_Conforme_Cam_B_4_17.jpg;2026_NON_Conforme_Cam_T_4_27.jpg;False;True;CONFLIT
18;2026_NON_Conforme_Cam_B_4_18.jpg;2026_NON_Conforme_Cam_T_4_28.jpg;False;True;CONFLIT
19;2026_NON_Conforme_Cam_B_4_19.jpg;2026_NON_Conforme_Cam_T_4_29.jpg;False;False;OK
20;2026_NON_Conforme_Cam_B_4_20.jpg;2026_NON_Conforme_Cam_T_4_30.jpg;True;False;CONFLIT
21;2026_NON_Conforme_Cam_B_4_21.jpg;2026_NON_Conforme_Cam_T_4_31.jpg;False;False;OK
22;2026_NON_Conforme_Cam_B_4_22.jpg;2026_NON_Conforme_Cam_T_4_32.jpg;False;False;OK
23;2026_NON_Conforme_Cam_B_4_23.jpg;2026_NON_Conforme_Cam_T_4_33.jpg;False;False;OK
24;2026_NON_Conforme_Cam_B_4_24.jpg;2026_NON_Conforme_Cam_T_4_34.jpg;False;False;OK
25;2026_NON_Conforme_Cam_B_4_25.jpg;2026_NON_Conforme_Cam_T_4_35.jpg;False;False;OK
26;2026_NON_Conforme_Cam_B_4_26.jpg;2026_NON_Conforme_Cam_T_4_36.jpg;False;False;OK
27;2026_NON_Conforme_Cam_B_4_27.jpg;2026_NON_Conforme_Cam_T_4_37.jpg;False;True;CONFLIT
28;2026_NON_Conforme_Cam_B_4_28.jpg;2026_NON_Conforme_Cam_T_4_38.jpg;False;False;OK
29;2026_NON_Conforme_Cam_B_4_29.jpg;2026_NON_Conforme_Cam_T_4_39.jpg;False;AMBIGU;AMBIGU
30;2026_NON_Conforme_Cam_B_4_30.jpg;2026_NON_Conforme_Cam_T_4_40.jpg;True;False;CONFLIT
31;2026_NON_Conforme_Cam_B_4_31.jpg;2026_NON_Conforme_Cam_T_4_41.jpg;False;False;OK
32;2026_NON_Conforme_Cam_B_4_32.jpg;2026_NON_Conforme_Cam_T_4_42.jpg;False;True;CONFLIT
33;2026_NON_Conforme_Cam_B_4_33.jpg;2026_NON_Conforme_Cam_T_4_43.jpg;False;False;OK
34;2026_NON_Conforme_Cam_B_4_34.jpg;2026_NON_Conforme_Cam_T_4_44.jpg;False;True;CONFLIT
35;2026_NON_Conforme_Cam_B_4_35.jpg;2026_NON_Conforme_Cam_T_4_45.jpg;True;False;CONFLIT
36;2026_NON_Conforme_Cam_B_4_36.jpg;2026_NON_Conforme_Cam_T_4_46.jpg;False;True;CONFLIT
37;2026_NON_Conforme_Cam_B_4_37.jpg;2026_NON_Conforme_Cam_T_4_47.jpg;True;False;CONFLIT
38;NULL;2026_NON_Conforme_Cam_T_4_48.jpg;NULL;AMBIGU;NULL
39;2026_NON_Conforme_Cam_B_4_39.jpg;2026_NON_Conforme_Cam_T_4_49.jpg;False;False;OK
40;2026_NON_Conforme_Cam_B_4_40.jpg;2026_NON_Conforme_Cam_T_4_50.jpg;False;False;OK
41;2026_NON_Conforme_Cam_B_4_41.jpg;2026_NON_Conforme_Cam_T_4_51.jpg;False;False;OK
42;2026_NON_Conforme_Cam_B_4_42.jpg;2026_NON_Conforme_Cam_T_4_52.jpg;False;False;OK
43;2026_NON_Conforme_Cam_B_4_43.jpg;2026_NON_Conforme_Cam_T_4_53.jpg;False;False;OK
44;2026_NON_Conforme_Cam_B_4_44.jpg;2026_NON_Conforme_Cam_T_4_54.jpg;False;False;OK
45;2026_NON_Conforme_Cam_B_4_45.jpg;2026_NON_Conforme_Cam_T_4_55.jpg;False;False;OK
46;2026_NON_Conforme_Cam_B_4_46.jpg;2026_NON_Conforme_Cam_T_4_56.jpg;False;False;OK
47;2026_NON_Conforme_Cam_B_4_47.jpg;2026_NON_Conforme_Cam_T_4_57.jpg;False;False;OK
48;2026_NON_Conforme_Cam_B_4_48.jpg;2026_NON_Conforme_Cam_T_4_58.jpg;False;False;OK
49;2026_NON_Conforme_Cam_B_4_49.jpg;2026_NON_Conforme_Cam_T_4_59.jpg;False;True;CONFLIT
50;2026_NON_Conforme_Cam_B_4_50.jpg;2026_NON_Conforme_Cam_T_4_60.jpg;False;False;OK
51;NULL;2026_NON_Conforme_Cam_T_4_61.jpg;NULL;False;NULL
52;2026_NON_Conforme_Cam_B_4_52.jpg;2026_NON_Conforme_Cam_T_4_62.jpg;False;False;OK
53;2026_NON_Conforme_Cam_B_4_53.jpg;2026_NON_Conforme_Cam_T_4_63.jpg;False;True;CONFLIT
54;2026_NON_Conforme_Cam_B_4_54.jpg;2026_NON_Conforme_Cam_T_4_64.jpg;False;False;OK
55;2026_NON_Conforme_Cam_B_4_55.jpg;2026_NON_Conforme_Cam_T_4_65.jpg;True;False;CONFLIT
56;2026_NON_Conforme_Cam_B_4_56.jpg;2026_NON_Conforme_Cam_T_4_66.jpg;False;False;OK
