numech_B_repere;nom_img_B;nom_img_T;vide_B;vide_T;accord
0;2025_Conforme_1_Cam_B_1_0.jpg;NULL;True;NULL;NULL
1;2025_Conforme_1_Cam_B_1_1.jpg;NULL;True;NULL;NULL
2;2025_Conforme_1_Cam_B_1_2.jpg;NULL;True;NULL;NULL
3;2025_Conforme_1_Cam_B_1_3.jpg;NULL;True;NULL;NULL
4;2025_Conforme_1_Cam_B_1_4.jpg;NULL;True;NULL;NULL
5;2025_Conforme_1_Cam_B_1_5.jpg;NULL;True;NULL;NULL
6;2025_Conforme_1_Cam_B_1_6.jpg;NULL;True;NULL;NULL
7;2025_Conforme_1_Cam_B_1_7.jpg;NULL;True;NULL;NULL
8;2025_Conforme_1_Cam_B_1_8.jpg;NULL;True;NULL;NULL
9;2025_Conforme_1_Cam_B_1_9.jpg;NULL;True;NULL;NULL
10;2025_Conforme_1_Cam_B_1_10.jpg;NULL;True;NULL;NULL
11;2025_Conforme_1_Cam_B_1_11.jpg;NULL;True;NULL;NULL
12;2025_Conforme_1_Cam_B_1_12.jpg;NULL;True;NULL;NULL
13;2025_Conforme_1_Cam_B_1_13.jpg;2025_Conforme_1_Cam_T_1_0.jpg;True;True;OK
14;2025_Conforme_1_Cam_B_1_14.jpg;2025_Conforme_1_Cam_T_1_1.jpg;True;True;OK
15;2025_Conforme_1_Cam_B_1_15.jpg;2025_Conforme_1_Cam_T_1_2.jpg;True;True;OK
16;2025_Conforme_1_Cam_B_1_16.jpg;2025_Conforme_1_Cam_T_1_3.jpg;True;True;OK
17;2025_Conforme_1_Cam_B_1_17.jpg;2025_Conforme_1_Cam_T_1_4.jpg;True;True;OK
18;2025_Conforme_1_Cam_B_1_18.jpg;2025_Conforme_1_Cam_T_1_5.jpg;True;True;OK
19;2025_Conforme_1_Cam_B_1_19.jpg;2025_Conforme_1_Cam_T_1_6.jpg;True;True;OK
20;2025_Conforme_1_Cam_B_1_20.jpg;2025_Conforme_1_Cam_T_1_7.jpg;True;True;OK
21;2025_Conforme_1_Cam_B_1_21.jpg;2025_Conforme_1_Cam_T_1_8.jpg;True;True;OK
22;2025_Conforme_1_Cam_B_1_22.jpg;2025_Conforme_1_Cam_T_1_9.jpg;False;True;CONFLIT
23;2025_Conforme_1_Cam_B_1_23.jpg;2025_Conforme_1_Cam_T_1_10.jpg;True;True;OK
24;2025_Conforme_1_Cam_B_1_24.jpg;2025_Conforme_1_Cam_T_1_11.jpg;True;True;OK
25;2025_Conforme_1_Cam_B_1_25.jpg;2025_Conforme_1_Cam_T_1_12.jpg;True;True;OK
26;2025_Conforme_1_Cam_B_1_26.jpg;2025_Conforme_1_Cam_T_1_13.jpg;True;True;OK
27;2025_Conforme_1_Cam_B_1_27.jpg;2025_Conforme_1_Cam_T_1_14.jpg;True;True;OK
28;2025_Conforme_1_Cam_B_1_28.jpg;2025_Conforme_1_Cam_T_1_15.jpg;True;False;CONFLIT
29;2025_Conforme_1_Cam_B_1_29.jpg;2025_Conforme_1_Cam_T_1_16.jpg;True;True;OK
30;2025_Conforme_1_Cam_B_1_30.jpg;2025_Conforme_1_Cam_T_1_17.jpg;True;True;OK
31;2025_Conforme_1_Cam_B_1_31.jpg;2025_Conforme_1_Cam_T_1_18.jpg;True;True;OK
32;2025_Conforme_1_Cam_B_1_32.jpg;2025_Conforme_1_Cam_T_1_19.jpg;False;True;CONFLIT
33;2025_Conforme_1_Cam_B_1_33.jpg;2025_Conforme_1_Cam_T_1_20.jpg;True;True;OK
34;2025_Conforme_1_Cam_B_1_34.jpg;2025_Conforme_1_Cam_T_1_21.jpg;True;True;OK
35;2025_Conforme_1_Cam_B_1_35.jpg;2025_Conforme_1_Cam_T_1_22.jpg;True;True;OK
36;2025_Conforme_1_Cam_B_1_36.jpg;2025_Conforme_1_Cam_T_1_23.jpg;True;True;OK
37;2025_Conforme_1_Cam_B_1_37.jpg;2025_Conforme_1_Cam_T_1_24.jpg;True;True;OK
38;2025_Conforme_1_Cam_B_1_38.jpg;2025_Conforme_1_Cam_T_1_25.jpg;True;False;CONFLIT
39;2025_Conforme_1_Cam_B_1_39.jpg;2025_Conforme_1_Cam_T_1_26.jpg;True;True;OK
40;2025_Conforme_1_Cam_B_1_40.jpg;2025_Conforme_1_Cam_T_1_27.jpg;True;True;OK
41;2025_Conforme_1_Cam_B_1_41.jpg;2025_Conforme_1_Cam_T_1_28.jpg;True;True;OK
42;2025_Conforme_1_Cam_B_1_42.jpg;2025_Conforme_1_Cam_T_1_29.jpg;True;True;OK
43;2025_Conforme_1_Cam_B_1_43.jpg;2025_Conforme_1_Cam_T_1_30.jpg;True;True;OK
