id_img;nom_img;vide;fraction_brun
0;2026_Conforme_Cam_B_5_0.jpg;True;0.0000
1;2026_Conforme_Cam_B_5_1.jpg;True;0.0001
2;2026_Conforme_Cam_B_5_2.jpg;True;0.0030
3;2026_Conforme_Cam_B_5_3.jpg;True;0.0003
4;2026_Conforme_Cam_B_5_4.jpg;True;0.0000
5;2026_Conforme_Cam_B_5_5.jpg;True;0.0000
6;2026_Conforme_Cam_B_5_6.jpg;True;0.0000
7;2026_Conforme_Cam_B_5_7.jpg;True;0.0000
8;2026_Conforme_Cam_B_5_8.jpg;False;0.1419
9;2026_Conforme_Cam_B_5_9.jpg;True;0.0006
10;2026_Conforme_Cam_B_5_10.jpg;True;0.0000
11;2026_Conforme_Cam_B_5_11.jpg;True;0.0000
12;2026_Conforme_Cam_B_5_12.jpg;True;0.0001
13;2026_Conforme_Cam_B_5_13.jpg;True;0.0001
14;2026_Conforme_Cam_B_5_14.jpg;True;0.0000
15;2026_Conforme_Cam_B_5_15.jpg;True;0.0000
16;2026_Conforme_Cam_B_5_16.jpg;True;0.0000
17;2026_Conforme_Cam_B_5_17.jpg;True;0.0000
18;2026_Conforme_Cam_B_5_18.jpg;True;0.0000
19;2026_Conforme_Cam_B_5_19.jpg;False;0.1190
20;2026_Conforme_Cam_B_5_20.jpg;False;0.2538
21;2026_Conforme_Cam_B_5_21.jpg;False;0.2008
22;2026_Conforme_Cam_B_5_22.jpg;False;0.1667
23;2026_Conforme_Cam_B_5_23.jpg;False;0.1777
24;2026_Conforme_Cam_B_5_24.jpg;False;0.1874
25;2026_Conforme_Cam_B_5_25.jpg;False;0.2714
26;2026_Conforme_Cam_B_5_26.jpg;True;0.0000
27;2026_Conforme_Cam_B_5_27.jpg;True;0.0000
28;2026_Conforme_Cam_B_5_28.jpg;True;0.0000
29;2026_Conforme_Cam_B_5_29.jpg;True;0.0000
30;2026_Conforme_Cam_B_5_30.jpg;False;0.2975
31;2026_Conforme_Cam_B_5_31.jpg;False;0.3054
32;2026_Conforme_Cam_B_5_32.jpg;AMBIGU;0.0539
33;2026_Conforme_Cam_B_5_33.jpg;True;0.0000
34;2026_Conforme_Cam_B_5_34.jpg;True;0.0000
35;2026_Conforme_Cam_B_5_35.jpg;False;0.4220
36;2026_Conforme_Cam_B_5_36.jpg;False;0.2798
37;2026_Conforme_Cam_B_5_37.jpg;True;0.0000
38;2026_Conforme_Cam_B_5_38.jpg;True;0.0000
39;2026_Conforme_Cam_B_5_39.jpg;True;0.0000
40;2026_Conforme_Cam_B_5_40.jpg;True;0.0000
41;2026_Conforme_Cam_B_5_41.jpg;False;0.2743
42;2026_Conforme_Cam_B_5_42.jpg;False;0.2477
43;2026_Conforme_Cam_B_5_43.jpg;False;0.1860
44;2026_Conforme_Cam_B_5_44.jpg;True;0.0000
45;2026_Conforme_Cam_B_5_45.jpg;False;0.1640
46;2026_Conforme_Cam_B_5_46.jpg;False;0.2350
47;2026_Conforme_Cam_B_5_47.jpg;True;0.0000
48;2026_Conforme_Cam_B_5_48.jpg;False;0.4439
49;2026_Conforme_Cam_B_5_49.jpg;False;0.2775
50;2026_Conforme_Cam_B_5_50.jpg;True;0.0000
51;2026_Conforme_Cam_B_5_51.jpg;True;0.0001
52;2026_Conforme_Cam_B_5_52.jpg;False;0.1497
53;2026_Conforme_Cam_B_5_53.jpg;True;0.0016
54;2026_Conforme_Cam_B_5_54.jpg;False;0.4935
55;2026_Conforme_Cam_B_5_55.jpg;False;0.3887
56;2026_Conforme_Cam_B_5_56.jpg;True;0.0000
57;2026_Conforme_Cam_B_5_57.jpg;False;0.0792
58;2026_Conforme_Cam_B_5_58.jpg;False;0.2801
59;2026_Conforme_Cam_B_5_59.jpg;True;0.0013
60;2026_Conforme_Cam_B_5_60.jpg;False;0.5526
61;2026_Conforme_Cam_B_5_61.jpg;True;0.0000
62;2026_Conforme_Cam_B_5_62.jpg;False;0.0771
63;2026_Conforme_Cam_B_5_63.jpg;False;0.2526
64;2026_Conforme_Cam_B_5_64.jpg;True;0.0000
65;2026_Conforme_Cam_B_5_65.jpg;True;0.0000
66;2026_Conforme_Cam_B_5_66.jpg;True;0.0000
67;2026_Conforme_Cam_B_5_67.jpg;True;0.0000
68;2026_Conforme_Cam_B_5_68.jpg;True;0.0000
69;2026_Conforme_Cam_B_5_69.jpg;True;0.0003
70;2026_Conforme_Cam_B_5_70.jpg;True;0.0000
71;2026_Conforme_Cam_B_5_71.jpg;True;0.0000
72;2026_Conforme_Cam_B_5_72.jpg;True;0.0000
73;2026_Conforme_Cam_B_5_73.jpg;True;0.0000
74;2026_Conforme_Cam_B_5_74.jpg;False;0.1170
75;2026_Conforme_Cam_B_5_75.jpg;False;0.3114
76;2026_Conforme_Cam_B_5_76.jpg;False;0.2400
77;2026_Conforme_Cam_B_5_77.jpg;False;0.0731
78;2026_Conforme_Cam_B_5_78.jpg;False;0.4029
79;2026_Conforme_Cam_B_5_79.jpg;False;0.1265
80;2026_Conforme_Cam_B_5_80.jpg;False;0.4284
81;2026_Conforme_Cam_B_5_81.jpg;False;0.2504
82;2026_Conforme_Cam_B_5_82.jpg;False;0.1496
83;2026_Conforme_Cam_B_5_83.jpg;False;0.2615
84;2026_Conforme_Cam_B_5_84.jpg;True;0.0000
