numech_B_repere;nom_img_B;nom_img_T;vide_B;vide_T;accord
0;2025_Conforme_1_Cam_B_5_0.jpg;NULL;True;NULL;NULL
1;2025_Conforme_1_Cam_B_5_1.jpg;NULL;True;NULL;NULL
2;2025_Conforme_1_Cam_B_5_2.jpg;2025_Conforme_1_Cam_T_5_0.jpg;True;True;OK
3;2025_Conforme_1_Cam_B_5_3.jpg;2025_Conforme_1_Cam_T_5_1.jpg;True;True;OK
4;2025_Conforme_1_Cam_B_5_4.jpg;2025_Conforme_1_Cam_T_5_2.jpg;True;True;OK
5;2025_Conforme_1_Cam_B_5_5.jpg;2025_Conforme_1_Cam_T_5_3.jpg;True;True;OK
6;2025_Conforme_1_Cam_B_5_6.jpg;2025_Conforme_1_Cam_T_5_4.jpg;True;True;OK
7;2025_Conforme_1_Cam_B_5_7.jpg;2025_Conforme_1_Cam_T_5_5.jpg;True;True;OK
8;2025_Conforme_1_Cam_B_5_8.jpg;2025_Conforme_1_Cam_T_5_6.jpg;True;True;OK
9;2025_Conforme_1_Cam_B_5_9.jpg;2025_Conforme_1_Cam_T_5_7.jpg;True;True;OK
10;2025_Conforme_1_Cam_B_5_10.jpg;2025_Conforme_1_Cam_T_5_8.jpg;True;True;OK
11;2025_Conforme_1_Cam_B_5_11.jpg;2025_Conforme_1_Cam_T_5_9.jpg;True;True;OK
12;2025_Conforme_1_Cam_B_5_12.jpg;2025_Conforme_1_Cam_T_5_10.jpg;True;True;OK
13;2025_Conforme_1_Cam_B_5_13.jpg;2025_Conforme_1_Cam_T_5_11.jpg;True;True;OK
14;2025_Conforme_1_Cam_B_5_14.jpg;2025_Conforme_1_Cam_T_5_12.jpg;True;True;OK
15;2025_Conforme_1_Cam_B_5_15.jpg;2025_Conforme_1_Cam_T_5_13.jpg;True;True;OK
16;2025_Conforme_1_Cam_B_5_16.jpg;2025_Conforme_1_Cam_T_5_14.jpg;True;True;OK
17;2025_Conforme_1_Cam_B_5_17.jpg;2025_Conforme_1_Cam_T_5_15.jpg;True;True;OK
18;2025_Conforme_1_Cam_B_5_18.jpg;2025_Conforme_1_Cam_T_5_16.jpg;AMBIGU;True;AMBIGU
19;2025_Conforme_1_Cam_B_5_19.jpg;2025_Conforme_1_Cam_T_5_17.jpg;True;True;OK
20;2025_Conforme_1_Cam_B_5_20.jpg;2025_Conforme_1_Cam_T_5_18.jpg;True;True;OK
21;2025_Conforme_1_Cam_B_5_21.jpg;2025_Conforme_1_Cam_T_5_19.jpg;True;True;OK
22;2025_Conforme_1_Cam_B_5_22.jpg;2025_Conforme_1_Cam_T_5_20.jpg;True;True;OK
23;2025_Conforme_1_Cam_B_5_23.jpg;2025_Conforme_1_Cam_T_5_21.jpg;True;True;OK
24;2025_Conforme_1_Cam_B_5_24.jpg;2025_Conforme_1_Cam_T_5_22.jpg;True;True;OK
25;2025_Conforme_1_Cam_B_5_25.jpg;2025_Conforme_1_Cam_T_5_23.jpg;True;True;OK
