id_img;nom_img;vide;fraction_brun
0;2026_NON_Conforme_Cam_T_2_0.jpg;True;0.0000
1;2026_NON_Conforme_Cam_T_2_1.jpg;True;0.0000
2;2026_NON_Conforme_Cam_T_2_2.jpg;True;0.0000
3;2026_NON_Conforme_Cam_T_2_3.jpg;True;0.0000
4;2026_NON_Conforme_Cam_T_2_4.jpg;True;0.0000
5;2026_NON_Conforme_Cam_T_2_5.jpg;True;0.0000
6;2026_NON_Conforme_Cam_T_2_6.jpg;True;0.0000
7;2026_NON_Conforme_Cam_T_2_7.jpg;True;0.0000
8;2026_NON_Conforme_Cam_T_2_8.jpg;True;0.0000
9;2026_NON_Conforme_Cam_T_2_9.jpg;True;0.0000
10;2026_NON_Conforme_Cam_T_2_10.jpg;True;0.0000
11;2026_NON_Conforme_Cam_T_2_11.jpg;True;0.0000
12;2026_NON_Conforme_Cam_T_2_12.jpg;True;0.0000
13;2026_NON_Conforme_Cam_T_2_13.jpg;True;0.0000
14;2026_NON_Conforme_Cam_T_2_14.jpg;True;0.0000
15;2026_NON_Conforme_Cam_T_2_15.jpg;False;0.3489
16;2026_NON_Conforme_Cam_T_2_16.jpg;True;0.0000
17;2026_NON_Conforme_Cam_T_2_17.jpg;True;0.0000
18;2026_NON_Conforme_Cam_T_2_18.jpg;True;0.0002
19;2026_NON_Conforme_Cam_T_2_19.jpg;False;0.2285
20;2026_NON_Conforme_Cam_T_2_20.jpg;True;0.0000
21;2026_NON_Conforme_Cam_T_2_21.jpg;True;0.0000
22;2026_NON_Conforme_Cam_T_2_22.jpg;False;0.5103
23;2026_NON_Conforme_Cam_T_2_23.jpg;AMBIGU;0.0243
24;2026_NON_Conforme_Cam_T_2_24.jpg;True;0.0001
25;2026_NON_Conforme_Cam_T_2_25.jpg;True;0.0000
26;2026_NON_Conforme_Cam_T_2_26.jpg;True;0.0001
27;2026_NON_Conforme_Cam_T_2_27.jpg;True;0.0000
28;2026_NON_Conforme_Cam_T_2_28.jpg;AMBIGU;0.0340
29;2026_NON_Conforme_Cam_T_2_29.jpg;False;0.5874
30;2026_NON_Conforme_Cam_T_2_30.jpg;False;0.1224
31;2026_NON_Conforme_Cam_T_2_31.jpg;False;0.2181
32;2026_NON_Conforme_Cam_T_2_32.jpg;True;0.0000
33;2026_NON_Conforme_Cam_T_2_33.jpg;AMBIGU;0.0539
34;2026_NON_Conforme_Cam_T_2_34.jpg;False;0.3906
35;2026_NON_Conforme_Cam_T_2_35.jpg;False;0.4092
36;2026_NON_Conforme_Cam_T_2_36.jpg;True;0.0000
37;2026_NON_Conforme_Cam_T_2_37.jpg;False;0.0806
38;2026_NON_Conforme_Cam_T_2_38.jpg;False;0.2105
39;2026_NON_Conforme_Cam_T_2_39.jpg;False;0.3822
40;2026_NON_Conforme_Cam_T_2_40.jpg;True;0.0000
41;2026_NON_Conforme_Cam_T_2_41.jpg;False;0.6836
42;2026_NON_Conforme_Cam_T_2_42.jpg;True;0.0000
43;2026_NON_Conforme_Cam_T_2_43.jpg;True;0.0000
44;2026_NON_Conforme_Cam_T_2_44.jpg;False;0.5223
