numech_B_repere;nom_img_B;nom_img_T;vide_B;vide_T;accord
-4;NULL;2026_NON_Conforme_Cam_T_5_0.jpg;NULL;True;NULL
-3;NULL;2026_NON_Conforme_Cam_T_5_1.jpg;NULL;True;NULL
-2;NULL;2026_NON_Conforme_Cam_T_5_2.jpg;NULL;True;NULL
-1;NULL;2026_NON_Conforme_Cam_T_5_3.jpg;NULL;True;NULL
0;2026_NON_Conforme_Cam_B_5_0.jpg;2026_NON_Conforme_Cam_T_5_4.jpg;True;True;OK
1;2026_NON_Conforme_Cam_B_5_1.jpg;2026_NON_Conforme_Cam_T_5_5.jpg;True;True;OK
2;2026_NON_Conforme_Cam_B_5_2.jpg;2026_NON_Conforme_Cam_T_5_6.jpg;True;True;OK
3;2026_NON_Conforme_Cam_B_5_3.jpg;2026_NON_Conforme_Cam_T_5_7.jpg;True;True;OK
4;2026_NON_Conforme_Cam_B_5_4.jpg;2026_NON_Conforme_Cam_T_5_8.jpg;True;True;OK
5;2026_NON_Conforme_Cam_B_5_5.jpg;2026_NON_Conforme_Cam_T_5_9.jpg;True;False;CONFLIT
6;2026_NON_Conforme_Cam_B_5_6.jpg;2026_NON_Conforme_Cam_T_5_10.jpg;True;AMBIGU;AMBIGU
7;2026_NON_Conforme_Cam_B_5_7.jpg;2026_NON_Conforme_Cam_T_5_11.jpg;True;True;OK
8;2026_NON_Conforme_Cam_B_5_8.jpg;2026_NON_Conforme_Cam_T_5_12.jpg;True;True;OK
9;2026_NON_Conforme_Cam_B_5_9.jpg;2026_NON_Conforme_Cam_T_5_13.jpg;True;True;OK
10;2026_NON_Conforme_Cam_B_5_10.jpg;2026_NON_Conforme_Cam_T_5_14.jpg;True;True;OK
11;2026_NON_Conforme_Cam_B_5_11.jpg;2026_NON_Conforme_Cam_T_5_15.jpg;True;True;OK
12;2026_NON_Conforme_Cam_B_5_12.jpg;2026_NON_Conforme_Cam_T_5_16.jpg;True;False;CONFLIT
13;2026_NON_Conforme_Cam_B_5_13.jpg;2026_NON_Conforme_Cam_T_5_17.jpg;True;False;CONFLIT
14;2026_NON_Conforme_Cam_B_5_14.jpg;2026_NON_Conforme_Cam_T_5_18.jpg;False;True;CONFLIT
15;2026_NON_Conforme_Cam_B_5_15.jpg;2026_NON_Conforme_Cam_T_5_19.jpg;True;False;CONFLIT
16;2026_NON_Conforme_Cam_B_5_16.jpg;2026_NON_Conforme_Cam_T_5_20.jpg;True;True;OK
17;2026_NON_Conforme_Cam_B_5_17.jpg;2026_NON_Conforme_Cam_T_5_21.jpg;True;True;OK
18;2026_NON_Conforme_Cam_B_5_18.jpg;2026_NON_Conforme_Cam_T_5_22.jpg;True;True;OK
19;2026_NON_Conforme_Cam_B_5_19.jpg;2026_NON_Conforme_Cam_T_5_23.jpg;False;True;CONFLIT
20;2026_NON_Conforme_Cam_B_5_20.jpg;2026_NON_Conforme_Cam_T_5_24.jpg;False;False;OK
21;2026_NON_Conforme_Cam_B_5_21.jpg;2026_NON_Conforme_Cam_T_5_25.jpg;False;True;CONFLIT
22;2026_NON_Conforme_Cam_B_5_22.jpg;2026_NON_Conforme_Cam_T_5_26.jpg;False;True;CONFLIT
23;2026_NON_Conforme_Cam_B_5_23.jpg;2026_NON_Conforme_Cam_T_5_27.jpg;True;True;OK
24;2026_NON_Conforme_Cam_B_5_24.jpg;2026_NON_Conforme_Cam_T_5_28.jpg;False;False;OK
25;2026_NON_Conforme_Cam_B_5_25.jpg;2026_NON_Conforme_Cam_T_5_29.jpg;False;AMBIGU;AMBIGU
26;2026_NON_Conforme_Cam_B_5_26.jpg;2026_NON_Conforme_Cam_T_5_30.jpg;True;False;CONFLIT
27;2026_NON_Conforme_Cam_B_5_27.jpg;2026_NON_Conforme_Cam_T_5_31.jpg;False;True;CONFLIT
28;2026_NON_Conforme_Cam_B_5_28.jpg;2026_NON_Conforme_Cam_T_5_32.jpg;False;True;CONFLIT
29;2026_NON_Conforme_Cam_B_5_29.jpg;2026_NON_Conforme_Cam_T_5_33.jpg;True;False;CONFLIT
30;2026_NON_Conforme_Cam_B_5_30.jpg;2026_NON_Conforme_Cam_T_5_34.jpg;False;False;OK
31;2026_NON_Conforme_Cam_B_5_31.jpg;2026_NON_Conforme_Cam_T_5_35.jpg;False;False;OK
32;2026_NON_Conforme_Cam_B_5_32.jpg;2026_NON_Conforme_Cam_T_5_36.jpg;False;True;CONFLIT
33;2026_NON_Conforme_Cam_B_5_33.jpg;2026_NON_Conforme_Cam_T_5_37.jpg;False;True;CONFLIT
34;2026_NON_Conforme_Cam_B_5_34.jpg;2026_NON_Conforme_Cam_T_5_38.jpg;False;False;OK
35;2026_NON_Conforme_Cam_B_5_35.jpg;2026_NON_Conforme_Cam_T_5_39.jpg;False;False;OK
36;2026_NON_Conforme_Cam_B_5_36.jpg;2026_NON_Conforme_Cam_T_5_40.jpg;False;False;OK
37;2026_NON_Conforme_Cam_B_5_37.jpg;2026_NON_Conforme_Cam_T_5_41.jpg;False;False;OK
38;2026_NON_Conforme_Cam_B_5_38.jpg;2026_NON_Conforme_Cam_T_5_42.jpg;False;True;CONFLIT
39;2026_NON_Conforme_Cam_B_5_39.jpg;2026_NON_Conforme_Cam_T_5_43.jpg;False;False;OK
40;2026_NON_Conforme_Cam_B_5_40.jpg;2026_NON_Conforme_Cam_T_5_44.jpg;True;True;OK
41;2026_NON_Conforme_Cam_B_5_41.jpg;2026_NON_Conforme_Cam_T_5_45.jpg;False;True;CONFLIT
42;2026_NON_Conforme_Cam_B_5_42.jpg;2026_NON_Conforme_Cam_T_5_46.jpg;False;False;OK
43;2026_NON_Conforme_Cam_B_5_43.jpg;2026_NON_Conforme_Cam_T_5_47.jpg;False;False;OK
44;2026_NON_Conforme_Cam_B_5_44.jpg;2026_NON_Conforme_Cam_T_5_48.jpg;False;True;CONFLIT
45;2026_NON_Conforme_Cam_B_5_45.jpg;2026_NON_Conforme_Cam_T_5_49.jpg;False;True;CONFLIT
46;2026_NON_Conforme_Cam_B_5_46.jpg;2026_NON_Conforme_Cam_T_5_50.jpg;True;True;OK
47;2026_NON_Conforme_Cam_B_5_47.jpg;2026_NON_Conforme_Cam_T_5_51.jpg;False;False;OK
48;2026_NON_Conforme_Cam_B_5_48.jpg;2026_NON_Conforme_Cam_T_5_52.jpg;True;True;OK
49;2026_NON_Conforme_Cam_B_5_49.jpg;2026_NON_Conforme_Cam_T_5_53.jpg;False;False;OK
50;2026_NON_Conforme_Cam_B_5_50.jpg;2026_NON_Conforme_Cam_T_5_54.jpg;False;True;CONFLIT
51;2026_NON_Conforme_Cam_B_5_51.jpg;2026_NON_Conforme_Cam_T_5_55.jpg;False;False;OK
52;2026_NON_Conforme_Cam_B_5_52.jpg;2026_NON_Conforme_Cam_T_5_56.jpg;False;False;OK
53;2026_NON_Conforme_Cam_B_5_53.jpg;2026_NON_Conforme_Cam_T_5_57.jpg;True;False;CONFLIT
54;2026_NON_Conforme_Cam_B_5_54.jpg;2026_NON_Conforme_Cam_T_5_58.jpg;True;True;OK
55;2026_NON_Conforme_Cam_B_5_55.jpg;2026_NON_Conforme_Cam_T_5_59.jpg;True;True;OK
56;2026_NON_Conforme_Cam_B_5_56.jpg;2026_NON_Conforme_Cam_T_5_60.jpg;False;False;OK
57;2026_NON_Conforme_Cam_B_5_57.jpg;2026_NON_Conforme_Cam_T_5_61.jpg;True;True;OK
58;2026_NON_Conforme_Cam_B_5_58.jpg;2026_NON_Conforme_Cam_T_5_62.jpg;False;False;OK
59;2026_NON_Conforme_Cam_B_5_59.jpg;2026_NON_Conforme_Cam_T_5_63.jpg;False;True;CONFLIT
60;2026_NON_Conforme_Cam_B_5_60.jpg;2026_NON_Conforme_Cam_T_5_64.jpg;True;True;OK
61;2026_NON_Conforme_Cam_B_5_61.jpg;2026_NON_Conforme_Cam_T_5_65.jpg;False;True;CONFLIT
62;2026_NON_Conforme_Cam_B_5_62.jpg;2026_NON_Conforme_Cam_T_5_66.jpg;False;True;CONFLIT
63;2026_NON_Conforme_Cam_B_5_63.jpg;2026_NON_Conforme_Cam_T_5_67.jpg;False;True;CONFLIT
64;2026_NON_Conforme_Cam_B_5_64.jpg;2026_NON_Conforme_Cam_T_5_68.jpg;False;True;CONFLIT
65;2026_NON_Conforme_Cam_B_5_65.jpg;2026_NON_Conforme_Cam_T_5_69.jpg;False;True;CONFLIT
66;2026_NON_Conforme_Cam_B_5_66.jpg;2026_NON_Conforme_Cam_T_5_70.jpg;True;True;OK
67;2026_NON_Conforme_Cam_B_5_67.jpg;2026_NON_Conforme_Cam_T_5_71.jpg;False;False;OK
68;2026_NON_Conforme_Cam_B_5_68.jpg;2026_NON_Conforme_Cam_T_5_72.jpg;True;False;CONFLIT
