numech_B_repere;nom_img_B;nom_img_T;vide_B;vide_T;accord
-1;NULL;2025_NON_Conforme_Cam_T_3_0.jpg;NULL;True;NULL
0;2025_NON_Conforme_Cam_B_3_0.jpg;2025_NON_Conforme_Cam_T_3_1.jpg;True;True;OK
1;2025_NON_Conforme_Cam_B_3_1.jpg;2025_NON_Conforme_Cam_T_3_2.jpg;True;True;OK
2;2025_NON_Conforme_Cam_B_3_2.jpg;2025_NON_Conforme_Cam_T_3_3.jpg;True;True;OK
3;2025_NON_Conforme_Cam_B_3_3.jpg;2025_NON_Conforme_Cam_T_3_4.jpg;True;True;OK
4;2025_NON_Conforme_Cam_B_3_4.jpg;2025_NON_Conforme_Cam_T_3_5.jpg;True;True;OK
5;2025_NON_Conforme_Cam_B_3_5.jpg;2025_NON_Conforme_Cam_T_3_6.jpg;True;True;OK
6;2025_NON_Conforme_Cam_B_3_6.jpg;2025_NON_Conforme_Cam_T_3_7.jpg;True;True;OK
7;2025_NON_Conforme_Cam_B_3_7.jpg;2025_NON_Conforme_Cam_T_3_8.jpg;True;True;OK
8;2025_NON_Conforme_Cam_B_3_8.jpg;2025_NON_Conforme_Cam_T_3_9.jpg;True;True;OK
9;2025_NON_Conforme_Cam_B_3_9.jpg;2025_NON_Conforme_Cam_T_3_10.jpg;True;True;OK
10;2025_NON_Conforme_Cam_B_3_10.jpg;2025_NON_Conforme_Cam_T_3_11.jpg;True;True;OK
11;2025_NON_Conforme_Cam_B_3_11.jpg;NULL;True;NULL;NULL
12;2025_NON_Conforme_Cam_B_3_12.jpg;2025_NON_Conforme_Cam_T_3_13.jpg;True;True;OK
13;2025_NON_Conforme_Cam_B_3_13.jpg;2025_NON_Conforme_Cam_T_3_14.jpg;True;True;OK
14;2025_NON_Conforme_Cam_B_3_14.jpg;2025_NON_Conforme_Cam_T_3_15.jpg;True;True;OK
15;2025_NON_Conforme_Cam_B_3_15.jpg;NULL;True;NULL;NULL
16;2025_NON_Conforme_Cam_B_3_16.jpg;NULL;True;NULL;NULL
17;2025_NON_Conforme_Cam_B_3_17.jpg;NULL;True;NULL;NULL
18;2025_NON_Conforme_Cam_B_3_18.jpg;NULL;True;NULL;NULL
19;2025_NON_Conforme_Cam_B_3_19.jpg;NULL;True;NULL;NULL
20;2025_NON_Conforme_Cam_B_3_20.jpg;2025_NON_Conforme_Cam_T_3_21.jpg;True;True;OK
21;2025_NON_Conforme_Cam_B_3_21.jpg;2025_NON_Conforme_Cam_T_3_22.jpg;True;True;OK
22;2025_NON_Conforme_Cam_B_3_22.jpg;NULL;True;NULL;NULL
23;2025_NON_Conforme_Cam_B_3_23.jpg;NULL;True;NULL;NULL
25;NULL;2025_NON_Conforme_Cam_T_3_26.jpg;NULL;True;NULL
26;2025_NON_Conforme_Cam_B_3_26.jpg;2025_NON_Conforme_Cam_T_3_27.jpg;True;True;OK
27;2025_NON_Conforme_Cam_B_3_27.jpg;2025_NON_Conforme_Cam_T_3_28.jpg;True;True;OK
28;NULL;2025_NON_Conforme_Cam_T_3_29.jpg;NULL;True;NULL
29;2025_NON_Conforme_Cam_B_3_29.jpg;2025_NON_Conforme_Cam_T_3_30.jpg;True;True;OK
30;2025_NON_Conforme_Cam_B_3_30.jpg;2025_NON_Conforme_Cam_T_3_31.jpg;True;True;OK
31;2025_NON_Conforme_Cam_B_3_31.jpg;2025_NON_Conforme_Cam_T_3_32.jpg;True;True;OK
32;2025_NON_Conforme_Cam_B_3_32.jpg;2025_NON_Conforme_Cam_T_3_33.jpg;True;True;OK
33;2025_NON_Conforme_Cam_B_3_33.jpg;2025_NON_Conforme_Cam_T_3_34.jpg;True;True;OK
34;2025_NON_Conforme_Cam_B_3_34.jpg;2025_NON_Conforme_Cam_T_3_35.jpg;True;True;OK
35;2025_NON_Conforme_Cam_B_3_35.jpg;2025_NON_Conforme_Cam_T_3_36.jpg;True;True;OK
36;2025_NON_Conforme_Cam_B_3_36.jpg;2025_NON_Conforme_Cam_T_3_37.jpg;True;True;OK
37;2025_NON_Conforme_Cam_B_3_37.jpg;2025_NON_Conforme_Cam_T_3_38.jpg;True;True;OK
38;2025_NON_Conforme_Cam_B_3_38.jpg;2025_NON_Conforme_Cam_T_3_39.jpg;True;True;OK
39;2025_NON_Conforme_Cam_B_3_39.jpg;2025_NON_Conforme_Cam_T_3_40.jpg;True;True;OK
40;2025_NON_Conforme_Cam_B_3_40.jpg;2025_NON_Conforme_Cam_T_3_41.jpg;True;True;OK
41;2025_NON_Conforme_Cam_B_3_41.jpg;2025_NON_Conforme_Cam_T_3_42.jpg;True;True;OK
42;2025_NON_Conforme_Cam_B_3_42.jpg;2025_NON_Conforme_Cam_T_3_43.jpg;True;True;OK
43;2025_NON_Conforme_Cam_B_3_43.jpg;2025_NON_Conforme_Cam_T_3_44.jpg;True;True;OK
44;2025_NON_Conforme_Cam_B_3_44.jpg;2025_NON_Conforme_Cam_T_3_45.jpg;True;True;OK
45;2025_NON_Conforme_Cam_B_3_45.jpg;2025_NON_Conforme_Cam_T_3_46.jpg;True;True;OK
46;2025_NON_Conforme_Cam_B_3_46.jpg;2025_NON_Conforme_Cam_T_3_47.jpg;True;True;OK
47;2025_NON_Conforme_Cam_B_3_47.jpg;2025_NON_Conforme_Cam_T_3_48.jpg;True;True;OK
