numech_B_repere;nom_img_B;nom_img_T;vide_B;vide_T;accord
-5;NULL;2026_Conforme_Cam_T_6_0.jpg;NULL;True;NULL
-4;NULL;2026_Conforme_Cam_T_6_1.jpg;NULL;True;NULL
-3;NULL;2026_Conforme_Cam_T_6_2.jpg;NULL;True;NULL
-2;NULL;2026_Conforme_Cam_T_6_3.jpg;NULL;True;NULL
-1;NULL;2026_Conforme_Cam_T_6_4.jpg;NULL;True;NULL
0;2026_Conforme_Cam_B_6_0.jpg;2026_Conforme_Cam_T_6_5.jpg;True;True;OK
1;2026_Conforme_Cam_B_6_1.jpg;2026_Conforme_Cam_T_6_6.jpg;True;True;OK
2;2026_Conforme_Cam_B_6_2.jpg;2026_Conforme_Cam_T_6_7.jpg;True;True;OK
3;2026_Conforme_Cam_B_6_3.jpg;2026_Conforme_Cam_T_6_8.jpg;True;True;OK
4;2026_Conforme_Cam_B_6_4.jpg;2026_Conforme_Cam_T_6_9.jpg;False;False;OK
5;2026_Conforme_Cam_B_6_5.jpg;2026_Conforme_Cam_T_6_10.jpg;False;True;CONFLIT
6;2026_Conforme_Cam_B_6_6.jpg;2026_Conforme_Cam_T_6_11.jpg;False;False;OK
7;NULL;2026_Conforme_Cam_T_6_12.jpg;NULL;True;NULL
8;2026_Conforme_Cam_B_6_8.jpg;2026_Conforme_Cam_T_6_13.jpg;True;True;OK
9;2026_Conforme_Cam_B_6_9.jpg;2026_Conforme_Cam_T_6_14.jpg;True;True;OK
10;2026_Conforme_Cam_B_6_10.jpg;2026_Conforme_Cam_T_6_15.jpg;False;True;CONFLIT
11;2026_Conforme_Cam_B_6_11.jpg;2026_Conforme_Cam_T_6_16.jpg;True;False;CONFLIT
12;2026_Conforme_Cam_B_6_12.jpg;2026_Conforme_Cam_T_6_17.jpg;True;True;OK
13;2026_Conforme_Cam_B_6_13.jpg;2026_Conforme_Cam_T_6_18.jpg;False;True;CONFLIT
14;2026_Conforme_Cam_B_6_14.jpg;2026_Conforme_Cam_T_6_19.jpg;True;True;OK
15;2026_Conforme_Cam_B_6_15.jpg;2026_Conforme_Cam_T_6_20.jpg;True;False;CONFLIT
16;2026_Conforme_Cam_B_6_16.jpg;NULL;False;NULL;NULL
17;2026_Conforme_Cam_B_6_17.jpg;2026_Conforme_Cam_T_6_22.jpg;False;False;OK
18;NULL;2026_Conforme_Cam_T_6_23.jpg;NULL;True;NULL
