id_img;nom_img;vide;fraction_brun
0;2025_PIETRA_Cam_T_5_0.jpg;True;0.0000
1;2025_PIETRA_Cam_T_5_1.jpg;True;0.0000
2;2025_PIETRA_Cam_T_5_2.jpg;True;0.0000
3;2025_PIETRA_Cam_T_5_3.jpg;True;0.0000
4;2025_PIETRA_Cam_T_5_4.jpg;True;0.0000
5;2025_PIETRA_Cam_T_5_5.jpg;AMBIGU;0.0364
6;2025_PIETRA_Cam_T_5_6.jpg;True;0.0000
7;2025_PIETRA_Cam_T_5_7.jpg;True;0.0000
8;2025_PIETRA_Cam_T_5_8.jpg;True;0.0000
9;2025_PIETRA_Cam_T_5_9.jpg;True;0.0000
10;2025_PIETRA_Cam_T_5_10.jpg;True;0.0000
11;2025_PIETRA_Cam_T_5_11.jpg;True;0.0000
12;2025_PIETRA_Cam_T_5_12.jpg;True;0.0000
13;2025_PIETRA_Cam_T_5_13.jpg;True;0.0000
14;2025_PIETRA_Cam_T_5_14.jpg;True;0.0000
15;2025_PIETRA_Cam_T_5_15.jpg;True;0.0000
16;2025_PIETRA_Cam_T_5_16.jpg;True;0.0000
17;2025_PIETRA_Cam_T_5_17.jpg;True;0.0000
18;2025_PIETRA_Cam_T_5_18.jpg;True;0.0000
19;2025_PIETRA_Cam_T_5_19.jpg;True;0.0000
20;2025_PIETRA_Cam_T_5_20.jpg;True;0.0000
21;2025_PIETRA_Cam_T_5_21.jpg;True;0.0000
22;2025_PIETRA_Cam_T_5_22.jpg;True;0.0000
23;2025_PIETRA_Cam_T_5_23.jpg;True;0.0000
24;2025_PIETRA_Cam_T_5_24.jpg;False;0.0882
25;2025_PIETRA_Cam_T_5_25.jpg;True;0.0000
26;2025_PIETRA_Cam_T_5_26.jpg;True;0.0000
27;2025_PIETRA_Cam_T_5_27.jpg;False;0.0955
28;2025_PIETRA_Cam_T_5_28.jpg;False;0.3539
29;2025_PIETRA_Cam_T_5_29.jpg;False;0.4555
30;2025_PIETRA_Cam_T_5_30.jpg;True;0.0000
31;2025_PIETRA_Cam_T_5_31.jpg;True;0.0086
32;2025_PIETRA_Cam_T_5_32.jpg;False;0.1272
33;2025_PIETRA_Cam_T_5_33.jpg;False;0.4083
34;2025_PIETRA_Cam_T_5_34.jpg;True;0.0000
35;2025_PIETRA_Cam_T_5_35.jpg;False;0.1085
36;2025_PIETRA_Cam_T_5_36.jpg;False;0.3884
37;2025_PIETRA_Cam_T_5_37.jpg;False;0.3735
38;2025_PIETRA_Cam_T_5_38.jpg;True;0.0000
39;2025_PIETRA_Cam_T_5_39.jpg;False;0.3207
40;2025_PIETRA_Cam_T_5_40.jpg;False;0.2626
41;2025_PIETRA_Cam_T_5_41.jpg;False;0.0875
