id_img;nom_img;vide;fraction_brun
0;2025_Conforme_1_Cam_T_5_0.jpg;True;0.0000
1;2025_Conforme_1_Cam_T_5_1.jpg;True;0.0000
2;2025_Conforme_1_Cam_T_5_2.jpg;True;0.0000
3;2025_Conforme_1_Cam_T_5_3.jpg;True;0.0000
4;2025_Conforme_1_Cam_T_5_4.jpg;True;0.0000
5;2025_Conforme_1_Cam_T_5_5.jpg;True;0.0000
6;2025_Conforme_1_Cam_T_5_6.jpg;True;0.0000
7;2025_Conforme_1_Cam_T_5_7.jpg;True;0.0000
8;2025_Conforme_1_Cam_T_5_8.jpg;True;0.0000
9;2025_Conforme_1_Cam_T_5_9.jpg;True;0.0000
10;2025_Conforme_1_Cam_T_5_10.jpg;True;0.0000
11;2025_Conforme_1_Cam_T_5_11.jpg;True;0.0000
12;2025_Conforme_1_Cam_T_5_12.jpg;True;0.0000
13;2025_Conforme_1_Cam_T_5_13.jpg;True;0.0000
14;2025_Conforme_1_Cam_T_5_14.jpg;True;0.0000
15;2025_Conforme_1_Cam_T_5_15.jpg;True;0.0000
16;2025_Conforme_1_Cam_T_5_16.jpg;True;0.0000
17;2025_Conforme_1_Cam_T_5_17.jpg;True;0.0000
18;2025_Conforme_1_Cam_T_5_18.jpg;True;0.0000
19;2025_Conforme_1_Cam_T_5_19.jpg;True;0.0000
20;2025_Conforme_1_Cam_T_5_20.jpg;True;0.0000
21;2025_Conforme_1_Cam_T_5_21.jpg;True;0.0000
22;2025_Conforme_1_Cam_T_5_22.jpg;True;0.0000
23;2025_Conforme_1_Cam_T_5_23.jpg;True;0.0000
24;2025_Conforme_1_Cam_T_5_24.jpg;True;0.0000
25;2025_Conforme_1_Cam_T_5_25.jpg;True;0.0000
26;2025_Conforme_1_Cam_T_5_26.jpg;False;0.1967
27;2025_Conforme_1_Cam_T_5_27.jpg;True;0.0000
28;2025_Conforme_1_Cam_T_5_28.jpg;True;0.0000
29;2025_Conforme_1_Cam_T_5_29.jpg;True;0.0000
30;2025_Conforme_1_Cam_T_5_30.jpg;True;0.0000
31;2025_Conforme_1_Cam_T_5_31.jpg;True;0.0000
32;2025_Conforme_1_Cam_T_5_32.jpg;True;0.0000
33;2025_Conforme_1_Cam_T_5_33.jpg;True;0.0000
34;2025_Conforme_1_Cam_T_5_34.jpg;True;0.0000
35;2025_Conforme_1_Cam_T_5_35.jpg;True;0.0000
36;2025_Conforme_1_Cam_T_5_36.jpg;False;0.1331
37;2025_Conforme_1_Cam_T_5_37.jpg;True;0.0000
38;2025_Conforme_1_Cam_T_5_38.jpg;True;0.0000
39;2025_Conforme_1_Cam_T_5_39.jpg;True;0.0000
40;2025_Conforme_1_Cam_T_5_40.jpg;True;0.0000
41;2025_Conforme_1_Cam_T_5_41.jpg;AMBIGU;0.0361
42;2025_Conforme_1_Cam_T_5_42.jpg;True;0.0000
43;2025_Conforme_1_Cam_T_5_43.jpg;True;0.0000
44;2025_Conforme_1_Cam_T_5_44.jpg;True;0.0000
45;2025_Conforme_1_Cam_T_5_45.jpg;True;0.0000
46;2025_Conforme_1_Cam_T_5_46.jpg;True;0.0000
47;2025_Conforme_1_Cam_T_5_47.jpg;False;0.3242
48;2025_Conforme_1_Cam_T_5_48.jpg;True;0.0000
49;2025_Conforme_1_Cam_T_5_49.jpg;True;0.0000
50;2025_Conforme_1_Cam_T_5_50.jpg;False;0.3839
51;2025_Conforme_1_Cam_T_5_51.jpg;False;0.3545
52;2025_Conforme_1_Cam_T_5_52.jpg;False;0.2975
53;2025_Conforme_1_Cam_T_5_53.jpg;False;0.1812
54;2025_Conforme_1_Cam_T_5_54.jpg;False;0.4640
55;2025_Conforme_1_Cam_T_5_55.jpg;False;0.3306
56;2025_Conforme_1_Cam_T_5_56.jpg;False;0.1327
57;2025_Conforme_1_Cam_T_5_57.jpg;False;0.0922
