numech_B_repere;nom_img_B;nom_img_T;vide_B;vide_T;accord
0;2025_PIETRA_Cam_B_2_0.jpg;NULL;True;NULL;NULL
1;2025_PIETRA_Cam_B_2_1.jpg;NULL;True;NULL;NULL
2;2025_PIETRA_Cam_B_2_2.jpg;NULL;True;NULL;NULL
3;2025_PIETRA_Cam_B_2_3.jpg;NULL;True;NULL;NULL
4;2025_PIETRA_Cam_B_2_4.jpg;NULL;True;NULL;NULL
5;2025_PIETRA_Cam_B_2_5.jpg;NULL;True;NULL;NULL
6;2025_PIETRA_Cam_B_2_6.jpg;NULL;True;NULL;NULL
7;2025_PIETRA_Cam_B_2_7.jpg;NULL;True;NULL;NULL
8;2025_PIETRA_Cam_B_2_8.jpg;NULL;True;NULL;NULL
9;2025_PIETRA_Cam_B_2_9.jpg;NULL;True;NULL;NULL
10;2025_PIETRA_Cam_B_2_10.jpg;NULL;True;NULL;NULL
11;2025_PIETRA_Cam_B_2_11.jpg;NULL;True;NULL;NULL
12;2025_PIETRA_Cam_B_2_12.jpg;NULL;True;NULL;NULL
13;2025_PIETRA_Cam_B_2_13.jpg;NULL;True;NULL;NULL
14;2025_PIETRA_Cam_B_2_14.jpg;NULL;True;NULL;NULL
15;2025_PIETRA_Cam_B_2_15.jpg;NULL;True;NULL;NULL
16;2025_PIETRA_Cam_B_2_16.jpg;NULL;True;NULL;NULL
17;2025_PIETRA_Cam_B_2_17.jpg;NULL;True;NULL;NULL
18;2025_PIETRA_Cam_B_2_18.jpg;NULL;True;NULL;NULL
19;2025_PIETRA_Cam_B_2_19.jpg;NULL;True;NULL;NULL
20;2025_PIETRA_Cam_B_2_20.jpg;NULL;True;NULL;NULL
21;2025_PIETRA_Cam_B_2_21.jpg;NULL;False;NULL;NULL
22;2025_PIETRA_Cam_B_2_22.jpg;2025_PIETRA_Cam_T_2_0.jpg;True;True;OK
23;2025_PIETRA_Cam_B_2_23.jpg;2025_PIETRA_Cam_T_2_1.jpg;False;True;CONFLIT
24;2025_PIETRA_Cam_B_2_24.jpg;2025_PIETRA_Cam_T_2_2.jpg;True;True;OK
25;2025_PIETRA_Cam_B_2_25.jpg;2025_PIETRA_Cam_T_2_3.jpg;True;False;CONFLIT
26;2025_PIETRA_Cam_B_2_26.jpg;2025_PIETRA_Cam_T_2_4.jpg;True;True;OK
27;2025_PIETRA_Cam_B_2_27.jpg;2025_PIETRA_Cam_T_2_5.jpg;True;True;OK
28;2025_PIETRA_Cam_B_2_28.jpg;2025_PIETRA_Cam_T_2_6.jpg;True;True;OK
29;2025_PIETRA_Cam_B_2_29.jpg;2025_PIETRA_Cam_T_2_7.jpg;True;True;OK
30;2025_PIETRA_Cam_B_2_30.jpg;2025_PIETRA_Cam_T_2_8.jpg;True;True;OK
31;2025_PIETRA_Cam_B_2_31.jpg;2025_PIETRA_Cam_T_2_9.jpg;True;True;OK
32;2025_PIETRA_Cam_B_2_32.jpg;2025_PIETRA_Cam_T_2_10.jpg;True;True;OK
33;2025_PIETRA_Cam_B_2_33.jpg;2025_PIETRA_Cam_T_2_11.jpg;True;True;OK
34;2025_PIETRA_Cam_B_2_34.jpg;2025_PIETRA_Cam_T_2_12.jpg;True;True;OK
35;2025_PIETRA_Cam_B_2_35.jpg;2025_PIETRA_Cam_T_2_13.jpg;True;True;OK
36;2025_PIETRA_Cam_B_2_36.jpg;2025_PIETRA_Cam_T_2_14.jpg;True;True;OK
37;2025_PIETRA_Cam_B_2_37.jpg;2025_PIETRA_Cam_T_2_15.jpg;False;True;CONFLIT
38;2025_PIETRA_Cam_B_2_38.jpg;2025_PIETRA_Cam_T_2_16.jpg;True;True;OK
39;2025_PIETRA_Cam_B_2_39.jpg;2025_PIETRA_Cam_T_2_17.jpg;True;True;OK
40;2025_PIETRA_Cam_B_2_40.jpg;2025_PIETRA_Cam_T_2_18.jpg;True;True;OK
41;2025_PIETRA_Cam_B_2_41.jpg;2025_PIETRA_Cam_T_2_19.jpg;False;True;CONFLIT
42;2025_PIETRA_Cam_B_2_42.jpg;2025_PIETRA_Cam_T_2_20.jpg;False;True;CONFLIT
43;2025_PIETRA_Cam_B_2_43.jpg;2025_PIETRA_Cam_T_2_21.jpg;False;True;CONFLIT
44;2025_PIETRA_Cam_B_2_44.jpg;2025_PIETRA_Cam_T_2_22.jpg;False;True;CONFLIT
45;2025_PIETRA_Cam_B_2_45.jpg;2025_PIETRA_Cam_T_2_23.jpg;AMBIGU;False;AMBIGU
46;2025_PIETRA_Cam_B_2_46.jpg;2025_PIETRA_Cam_T_2_24.jpg;False;False;OK
47;2025_PIETRA_Cam_B_2_47.jpg;2025_PIETRA_Cam_T_2_25.jpg;False;False;OK
48;2025_PIETRA_Cam_B_2_48.jpg;2025_PIETRA_Cam_T_2_26.jpg;True;False;CONFLIT
49;2025_PIETRA_Cam_B_2_49.jpg;2025_PIETRA_Cam_T_2_27.jpg;False;True;CONFLIT
50;2025_PIETRA_Cam_B_2_50.jpg;2025_PIETRA_Cam_T_2_28.jpg;False;False;OK
51;2025_PIETRA_Cam_B_2_51.jpg;2025_PIETRA_Cam_T_2_29.jpg;False;False;OK
52;2025_PIETRA_Cam_B_2_52.jpg;2025_PIETRA_Cam_T_2_30.jpg;True;AMBIGU;AMBIGU
53;2025_PIETRA_Cam_B_2_53.jpg;2025_PIETRA_Cam_T_2_31.jpg;False;False;OK
54;2025_PIETRA_Cam_B_2_54.jpg;2025_PIETRA_Cam_T_2_32.jpg;False;False;OK
55;2025_PIETRA_Cam_B_2_55.jpg;2025_PIETRA_Cam_T_2_33.jpg;True;False;CONFLIT
56;2025_PIETRA_Cam_B_2_56.jpg;2025_PIETRA_Cam_T_2_34.jpg;AMBIGU;False;AMBIGU
57;2025_PIETRA_Cam_B_2_57.jpg;2025_PIETRA_Cam_T_2_35.jpg;False;True;CONFLIT
58;2025_PIETRA_Cam_B_2_58.jpg;2025_PIETRA_Cam_T_2_36.jpg;True;False;CONFLIT
