numech_B_repere;nom_img_B;nom_img_T;vide_B;vide_T;accord
-7;NULL;2025_NON_Conforme_Cam_T_6_0.jpg;NULL;True;NULL
-6;NULL;2025_NON_Conforme_Cam_T_6_1.jpg;NULL;True;NULL
-5;NULL;2025_NON_Conforme_Cam_T_6_2.jpg;NULL;True;NULL
-4;NULL;2025_NON_Conforme_Cam_T_6_3.jpg;NULL;True;NULL
-3;NULL;2025_NON_Conforme_Cam_T_6_4.jpg;NULL;True;NULL
-2;NULL;2025_NON_Conforme_Cam_T_6_5.jpg;NULL;True;NULL
-1;NULL;2025_NON_Conforme_Cam_T_6_6.jpg;NULL;True;NULL
0;NULL;2025_NON_Conforme_Cam_T_6_7.jpg;NULL;True;NULL
1;2025_NON_Conforme_Cam_B_6_1.jpg;2025_NON_Conforme_Cam_T_6_8.jpg;True;True;OK
2;2025_NON_Conforme_Cam_B_6_2.jpg;2025_NON_Conforme_Cam_T_6_9.jpg;True;True;OK
3;NULL;2025_NON_Conforme_Cam_T_6_10.jpg;NULL;True;NULL
4;2025_NON_Conforme_Cam_B_6_4.jpg;2025_NON_Conforme_Cam_T_6_11.jpg;True;True;OK
5;2025_NON_Conforme_Cam_B_6_5.jpg;2025_NON_Conforme_Cam_T_6_12.jpg;True;True;OK
6;2025_NON_Conforme_Cam_B_6_6.jpg;NULL;True;NULL;NULL
7;2025_NON_Conforme_Cam_B_6_7.jpg;2025_NON_Conforme_Cam_T_6_14.jpg;True;True;OK
8;2025_NON_Conforme_Cam_B_6_8.jpg;2025_NON_Conforme_Cam_T_6_15.jpg;True;True;OK
9;2025_NON_Conforme_Cam_B_6_9.jpg;2025_NON_Conforme_Cam_T_6_16.jpg;True;True;OK
10;2025_NON_Conforme_Cam_B_6_10.jpg;2025_NON_Conforme_Cam_T_6_17.jpg;True;True;OK
11;2025_NON_Conforme_Cam_B_6_11.jpg;2025_NON_Conforme_Cam_T_6_18.jpg;True;True;OK
12;2025_NON_Conforme_Cam_B_6_12.jpg;2025_NON_Conforme_Cam_T_6_19.jpg;True;True;OK
13;2025_NON_Conforme_Cam_B_6_13.jpg;NULL;True;NULL;NULL
14;2025_NON_Conforme_Cam_B_6_14.jpg;NULL;True;NULL;NULL
15;NULL;2025_NON_Conforme_Cam_T_6_22.jpg;NULL;AMBIGU;NULL
16;NULL;2025_NON_Conforme_Cam_T_6_23.jpg;NULL;True;NULL
18;2025_NON_Conforme_Cam_B_6_18.jpg;NULL;True;NULL;NULL
19;2025_NON_Conforme_Cam_B_6_19.jpg;NULL;True;NULL;NULL
20;2025_NON_Conforme_Cam_B_6_20.jpg;2025_NON_Conforme_Cam_T_6_27.jpg;True;True;OK
21;2025_NON_Conforme_Cam_B_6_21.jpg;2025_NON_Conforme_Cam_T_6_28.jpg;True;True;OK
22;2025_NON_Conforme_Cam_B_6_22.jpg;2025_NON_Conforme_Cam_T_6_29.jpg;True;True;OK
