numech_B_repere;nom_img_B;nom_img_T;vide_B;vide_T;accord
-3;NULL;2026_PIETRA_Cam_T_3_0.jpg;NULL;True;NULL
-2;NULL;2026_PIETRA_Cam_T_3_1.jpg;NULL;True;NULL
-1;NULL;2026_PIETRA_Cam_T_3_2.jpg;NULL;True;NULL
0;2026_PIETRA_Cam_B_3_0.jpg;2026_PIETRA_Cam_T_3_3.jpg;True;True;OK
1;2026_PIETRA_Cam_B_3_1.jpg;2026_PIETRA_Cam_T_3_4.jpg;True;True;OK
2;2026_PIETRA_Cam_B_3_2.jpg;2026_PIETRA_Cam_T_3_5.jpg;True;True;OK
3;2026_PIETRA_Cam_B_3_3.jpg;2026_PIETRA_Cam_T_3_6.jpg;True;True;OK
4;2026_PIETRA_Cam_B_3_4.jpg;2026_PIETRA_Cam_T_3_7.jpg;True;True;OK
5;2026_PIETRA_Cam_B_3_5.jpg;2026_PIETRA_Cam_T_3_8.jpg;True;True;OK
6;2026_PIETRA_Cam_B_3_6.jpg;2026_PIETRA_Cam_T_3_9.jpg;True;True;OK
7;2026_PIETRA_Cam_B_3_7.jpg;2026_PIETRA_Cam_T_3_10.jpg;True;True;OK
8;2026_PIETRA_Cam_B_3_8.jpg;2026_PIETRA_Cam_T_3_11.jpg;True;True;OK
9;2026_PIETRA_Cam_B_3_9.jpg;2026_PIETRA_Cam_T_3_12.jpg;True;True;OK
10;2026_PIETRA_Cam_B_3_10.jpg;2026_PIETRA_Cam_T_3_13.jpg;True;True;OK
11;2026_PIETRA_Cam_B_3_11.jpg;2026_PIETRA_Cam_T_3_14.jpg;True;True;OK
12;2026_PIETRA_Cam_B_3_12.jpg;2026_PIETRA_Cam_T_3_15.jpg;True;True;OK
13;NULL;2026_PIETRA_Cam_T_3_16.jpg;NULL;True;NULL
14;2026_PIETRA_Cam_B_3_14.jpg;2026_PIETRA_Cam_T_3_17.jpg;True;True;OK
15;2026_PIETRA_Cam_B_3_15.jpg;2026_PIETRA_Cam_T_3_18.jpg;True;True;OK
16;2026_PIETRA_Cam_B_3_16.jpg;2026_PIETRA_Cam_T_3_19.jpg;True;True;OK
17;2026_PIETRA_Cam_B_3_17.jpg;2026_PIETRA_Cam_T_3_20.jpg;True;True;OK
18;2026_PIETRA_Cam_B_3_18.jpg;2026_PIETRA_Cam_T_3_21.jpg;True;True;OK
19;2026_PIETRA_Cam_B_3_19.jpg;2026_PIETRA_Cam_T_3_22.jpg;True;True;OK
20;2026_PIETRA_Cam_B_3_20.jpg;2026_PIETRA_Cam_T_3_23.jpg;True;True;OK
21;2026_PIETRA_Cam_B_3_21.jpg;2026_PIETRA_Cam_T_3_24.jpg;True;True;OK
22;2026_PIETRA_Cam_B_3_22.jpg;2026_PIETRA_Cam_T_3_25.jpg;True;True;OK
23;2026_PIETRA_Cam_B_3_23.jpg;2026_PIETRA_Cam_T_3_26.jpg;False;True;CONFLIT
24;2026_PIETRA_Cam_B_3_24.jpg;2026_PIETRA_Cam_T_3_27.jpg;False;True;CONFLIT
25;2026_PIETRA_Cam_B_3_25.jpg;2026_PIETRA_Cam_T_3_28.jpg;True;True;OK
26;2026_PIETRA_Cam_B_3_26.jpg;2026_PIETRA_Cam_T_3_29.jpg;True;False;CONFLIT
27;2026_PIETRA_Cam_B_3_27.jpg;2026_PIETRA_Cam_T_3_30.jpg;True;False;CONFLIT
28;2026_PIETRA_Cam_B_3_28.jpg;2026_PIETRA_Cam_T_3_31.jpg;True;True;OK
29;2026_PIETRA_Cam_B_3_29.jpg;2026_PIETRA_Cam_T_3_32.jpg;False;True;CONFLIT
30;2026_PIETRA_Cam_B_3_30.jpg;2026_PIETRA_Cam_T_3_33.jpg;False;True;CONFLIT
31;2026_PIETRA_Cam_B_3_31.jpg;2026_PIETRA_Cam_T_3_34.jpg;True;True;OK
32;2026_PIETRA_Cam_B_3_32.jpg;2026_PIETRA_Cam_T_3_35.jpg;True;False;CONFLIT
33;2026_PIETRA_Cam_B_3_33.jpg;2026_PIETRA_Cam_T_3_36.jpg;True;True;OK
34;2026_PIETRA_Cam_B_3_34.jpg;2026_PIETRA_Cam_T_3_37.jpg;False;True;CONFLIT
35;2026_PIETRA_Cam_B_3_35.jpg;2026_PIETRA_Cam_T_3_38.jpg;True;True;OK
36;2026_PIETRA_Cam_B_3_36.jpg;2026_PIETRA_Cam_T_3_39.jpg;True;True;OK
37;2026_PIETRA_Cam_B_3_37.jpg;2026_PIETRA_Cam_T_3_40.jpg;True;AMBIGU;AMBIGU
38;2026_PIETRA_Cam_B_3_38.jpg;2026_PIETRA_Cam_T_3_41.jpg;True;True;OK
39;2026_PIETRA_Cam_B_3_39.jpg;2026_PIETRA_Cam_T_3_42.jpg;True;True;OK
40;2026_PIETRA_Cam_B_3_40.jpg;2026_PIETRA_Cam_T_3_43.jpg;True;True;OK
41;2026_PIETRA_Cam_B_3_41.jpg;2026_PIETRA_Cam_T_3_44.jpg;True;True;OK
42;2026_PIETRA_Cam_B_3_42.jpg;2026_PIETRA_Cam_T_3_45.jpg;True;True;OK
43;2026_PIETRA_Cam_B_3_43.jpg;2026_PIETRA_Cam_T_3_46.jpg;False;True;CONFLIT
44;2026_PIETRA_Cam_B_3_44.jpg;2026_PIETRA_Cam_T_3_47.jpg;False;True;CONFLIT
45;2026_PIETRA_Cam_B_3_45.jpg;2026_PIETRA_Cam_T_3_48.jpg;False;True;CONFLIT
46;2026_PIETRA_Cam_B_3_46.jpg;2026_PIETRA_Cam_T_3_49.jpg;False;True;CONFLIT
47;2026_PIETRA_Cam_B_3_47.jpg;2026_PIETRA_Cam_T_3_50.jpg;False;False;OK
48;2026_PIETRA_Cam_B_3_48.jpg;2026_PIETRA_Cam_T_3_51.jpg;False;False;OK
49;2026_PIETRA_Cam_B_3_49.jpg;2026_PIETRA_Cam_T_3_52.jpg;False;False;OK
50;2026_PIETRA_Cam_B_3_50.jpg;2026_PIETRA_Cam_T_3_53.jpg;False;AMBIGU;AMBIGU
51;2026_PIETRA_Cam_B_3_51.jpg;2026_PIETRA_Cam_T_3_54.jpg;False;True;CONFLIT
52;2026_PIETRA_Cam_B_3_52.jpg;2026_PIETRA_Cam_T_3_55.jpg;False;False;OK
53;2026_PIETRA_Cam_B_3_53.jpg;2026_PIETRA_Cam_T_3_56.jpg;False;False;OK
54;2026_PIETRA_Cam_B_3_54.jpg;2026_PIETRA_Cam_T_3_57.jpg;False;False;OK
55;2026_PIETRA_Cam_B_3_55.jpg;2026_PIETRA_Cam_T_3_58.jpg;False;True;CONFLIT
56;2026_PIETRA_Cam_B_3_56.jpg;2026_PIETRA_Cam_T_3_59.jpg;False;True;CONFLIT
57;2026_PIETRA_Cam_B_3_57.jpg;2026_PIETRA_Cam_T_3_60.jpg;True;False;CONFLIT
